sessionid,period,subject,group,profit,totalprofit,participate,family,id,attempt,bankrpt,earned,format,move,multiply,pass,private,public,rank,test,total,answer1,answer2,history1,history2,history3,history4,response1,response2,v62,quota,quotaf,rankdraw,session,treatment,cmu,zurich,oldquiz,Quiz,Entry,HighGroup,QuizXEntry,QuizBQuota,SubjectID,GroupID,Family,GroupPeriodID,Period10Min,GroupSize,MinPublic,GroupDummy,MovePeriod,PriorToMove3,AfterMove3,PriorToMove1,AfterMove1,Incumbent,IncXEntry,IncXQuiz,IncXQuizXEntry,IncXQuizBQuota,MinPublicLastPeriod,PublicMinusLastMin,NumberMove,Last10MedianMinimum,MaxGroupSize,Phase2,QuizP2,EntryP2,QuizXEntryP2,QuizBQuotaP2,HighXGroupSize,HighXperiod,HighXPhase2,HighXEntry,HighXQuiz,HighXQuizXEntry,HighXQuizBQuota,HighXQuizP2,HighXEntryP2,HighXQuizXEntryP2,HighXQuizBQuotaP2,InitHigh,subjper,ContLag3,ContLag2,ContLag1,ContLead1,ContLead2,Contrib3Before,Contrib3After,Contrib1Before,Contrib1After,Mover3Dif,Mover1Dif,Contrib3BeforeInc,Contrib3AfterInc,Contrib1BeforeInc,Contrib1AfterInc,Inc3Dif,Inc1Dif,sessfam,Stage1Avg,Stage1Min,P10Minimum,LowMin10,HighMin10,omitted
140612_0954,3,28,5,17.0,117.31477,0,3,10,-1,0,17.0,-1,0,10.669677,-1,6,1,-1,-1,0,-1.0,-1.0,4,5,6,-1,-1,-1,,,,,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1328.0,135.0,133.0,13503.0,,10.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1328.03,,3.0,2.0,3.0,1.0,,,,,,,,,,,,,13.3,2.8,0.0,1.0,,,
090218_0935,25,3,1,56.167477,995.8506,0,1,1,-1,0,56.167477,-1,0,10.669677,-1,0,7,7,-1,7,-1.0,-1.0,4,5,5,14,-1,-1,,,,,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,503.0,51.0,51.0,5125.0,7.0,10.0,7.0,1.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,7.0,10.0,1.0,0.0,0.0,1.0,0.0,10.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,503.25,7.0,7.0,7.0,,,,,,,,,,,,,,,5.1,2.7333333,0.0,2.0,,,
080402_0944,13,11,2,17.0,294.48636,0,1,7,1,0,17.0,-1,0,9.7594595,0,6,1,7,-1,0,3.0,-18.52,3,5,7,15,3,21,,,,,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,111.0,12.0,11.0,1213.0,0.0,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.13,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,1.1,2.1666667,0.0,0.0,,,
140612_0954,12,10,4,38.56203,384.0127,0,2,3,1,0,38.56203,1,0,9.390508,1,3,4,6,4,4,9.76,24.14,3,6,7,16,10,24,,,,,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1310.0,134.0,132.0,13412.0,2.0,6.0,4.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.12,2.0,2.0,3.0,7.0,7.0,,,,,,,,,,,,,13.2,1.7666667,0.0,2.0,,,
090218_0935,11,2,3,27.96446,285.86432,0,2,2,-1,0,27.96446,-1,0,7.896444,-1,5,2,1,-1,2,-1.0,-1.0,0,4,6,10,-1,-1,,,,,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,502.0,53.0,52.0,5311.0,2.0,3.0,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,,8.0,1.0,0.0,0.0,1.0,0.0,3.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,502.11,2.0,2.0,2.0,2.0,2.0,,,,,,,2.0,2.0,2.0,2.0,0.0,0.0,5.2,2.3666666,1.0,2.0,,,
090218_0935,17,2,3,30.952587,463.50122,0,2,2,-1,0,30.952587,-1,0,9.390508,-1,5,2,1,-1,2,-1.0,-1.0,0,4,6,10,-1,-1,,,,,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,502.0,53.0,52.0,5317.0,2.0,6.0,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,8.0,1.0,0.0,0.0,1.0,0.0,6.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,502.17,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,5.2,2.3666666,1.0,2.0,,,
080402_0944,14,18,4,30.952587,474.5731,0,2,9,1,0,30.952587,-1,0,9.390508,0,5,2,9,-1,2,7.0,-5.18,6,6,5,17,2,1,,,,,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,118.0,14.0,12.0,1414.0,2.0,6.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.14,2.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,1.2,2.7333333,1.0,2.0,,,
080402_0944,12,14,3,24.689333,328.95236,0,2,6,-1,0,24.689333,1,0,7.896444,-1,3,4,3,4,3,-1.0,-1.0,0,4,6,10,-1,-1,,,,,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,114.0,13.0,12.0,1312.0,5.0,3.0,3.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,,9.0,1.0,0.0,0.0,1.0,0.0,3.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,114.12,3.0,3.0,5.0,4.0,4.0,,,,,,,,,,,,,1.2,2.7333333,1.0,2.0,,,
090218_0935,22,4,1,54.225876,839.5399,0,1,2,-1,0,54.225876,-1,0,10.392304,-1,0,7,5,-1,7,-1.0,-1.0,3,4,5,12,-1,-1,,,,,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,504.0,51.0,51.0,5122.0,7.0,9.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,,10.0,1.0,0.0,0.0,1.0,0.0,9.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,504.22,7.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,5.1,2.7333333,0.0,2.0,,,
140612_0954,9,22,2,37.07612,375.67996,0,1,5,-1,0,37.07612,-1,0,10.090757,-1,4,3,9,-1,3,-1.0,-1.0,4,3,4,11,-1,-1,,,,,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1322.0,132.0,131.0,13209.0,,8.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322.09,4.0,3.0,3.0,4.0,3.0,,,,,,,,,,,,,13.1,3.8666666,3.0,3.0,,,
140612_0954,2,25,1,26.82869,119.837715,0,1,7,-1,0,26.82869,1,0,10.669677,-1,2,5,-1,3,3,-1.0,-1.0,3,2,-1,-1,-1,-1,,,,,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1325.0,131.0,131.0,13102.0,,10.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1325.02,,,4.0,3.0,3.0,,,,,,,,,,,,,13.1,3.8666666,3.0,3.0,,,
080409_1231,14,1,1,25.865091,378.13306,0,1,1,-1,0,25.865091,1,0,9.390508,-1,1,6,9,6,4,-1.0,-1.0,5,7,7,19,-1,-1,,,,,9.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,901.0,91.0,91.0,9114.0,7.0,6.0,4.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,,7.0,1.0,0.0,0.0,1.0,0.0,6.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,901.14,7.0,5.0,4.0,4.0,4.0,,,,,,,,,,,,,9.1,2.0333333,0.0,0.0,,,
080402_0944,4,10,1,28.209576,134.35278,0,1,6,-1,0,28.209576,1,0,7.1352425,-1,4,3,2,3,3,-1.0,-1.0,4,3,6,13,-1,-1,,,,,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,110.0,11.0,11.0,1104.0,,2.0,3.0,1.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,6.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,110.04,3.0,4.0,1.0,5.0,2.0,,,,,,,,,,,,,1.1,2.1666667,0.0,3.0,,,
140612_0954,22,25,1,43.678707,830.10175,0,1,7,-1,0,43.678707,-1,0,10.669677,-1,3,4,4,-1,4,-1.0,-1.0,3,2,4,9,-1,-1,,,,,13.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1325.0,131.0,131.0,13122.0,6.0,10.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,,10.0,1.0,0.0,0.0,1.0,0.0,10.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1325.22,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,13.1,3.8666666,3.0,3.0,,,
090218_0935,20,1,4,24.896444,555.6956,0,2,1,1,0,24.896444,-1,0,7.896444,0,6,1,3,-1,1,3.0,21.0,4,4,4,12,3,7,,,,,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,501.0,54.0,52.0,5420.0,1.0,3.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.2,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,5.2,2.3666666,1.0,1.0,,,
090218_0935,1,19,1,28.1432,88.1432,0,1,9,-1,0,28.1432,-1,0,10.669677,-1,4,3,-1,-1,2,-1.0,-1.0,4,-1,-1,-1,-1,-1,,,,,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,519.0,51.0,51.0,5101.0,,10.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,519.01,,,,3.0,3.0,,,,,,,,,,,,,5.1,2.7333333,0.0,2.0,,,
090218_0935,20,19,2,21.0,605.7369,0,1,9,0,0,21.0,-1,0,6.0,-1,7,0,4,-1,0,-1.0,-1.0,4,4,4,12,-1,-1,,,,,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,519.0,52.0,51.0,5220.0,2.0,1.0,0.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.2,2.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,5.1,2.7333333,0.0,2.0,,,
080402_0944,16,5,2,21.0,366.7509,0,1,3,1,0,21.0,-1,0,9.390508,0,7,0,5,-1,0,8.49,22.6,4,4,6,14,8,21,,,,,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,105.0,12.0,11.0,1216.0,0.0,6.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.16,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,1.1,2.1666667,0.0,0.0,,,
080402_0944,3,20,1,17.0,132.33936,0,1,10,-1,0,17.0,1,0,10.669677,-1,6,1,-1,1,0,-1.0,-1.0,6,6,6,-1,-1,-1,,,,,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,120.0,11.0,11.0,1103.0,,10.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,120.03,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,1.1,2.1666667,0.0,0.0,,,
080402_0944,16,1,3,34.97537,461.86914,0,2,1,-1,0,34.97537,1,0,9.390508,-1,4,3,1,2,3,-1.0,-1.0,1,3,4,8,-1,-1,,,,,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,101.0,13.0,12.0,1316.0,5.0,6.0,3.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,9.0,1.0,0.0,0.0,1.0,0.0,6.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,101.16,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,1.2,2.7333333,1.0,5.0,,,
140612_0954,23,6,3,56.167477,976.33453,0,2,2,-1,0,56.167477,-1,0,10.669677,-1,0,7,5,-1,7,-1.0,-1.0,3,6,7,16,-1,-1,,,,,13.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1306.0,133.0,132.0,13323.0,7.0,10.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,,10.0,1.0,0.0,0.0,1.0,0.0,10.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1306.23,7.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,13.2,1.7666667,0.0,2.0,,,
140612_0954,7,24,2,37.07612,307.33157,0,1,6,-1,0,37.07612,-1,0,10.090757,-1,4,3,8,-1,3,-1.0,-1.0,3,3,4,10,-1,-1,,,,,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1324.0,132.0,131.0,13207.0,,8.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324.07,4.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,13.1,3.8666666,3.0,3.0,,,
140612_0954,14,22,1,32.38169,541.476,0,1,5,-1,0,32.38169,-1,0,9.390508,-1,2,5,9,-1,4,-1.0,-1.0,4,3,4,11,-1,-1,,,,,13.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1322.0,131.0,131.0,13114.0,6.0,6.0,4.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,,10.0,1.0,0.0,0.0,1.0,0.0,6.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1322.14,3.0,4.0,4.0,5.0,4.0,,,,,,,,,,,,,13.1,3.8666666,3.0,3.0,,,
140612_0954,5,10,4,32.35309,158.33846,0,2,3,-1,0,32.35309,-1,0,10.090757,-1,5,2,6,-1,2,-1.0,-1.0,3,6,7,16,-1,-1,,,,,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1310.0,134.0,132.0,13405.0,,8.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.05,1.0,0.0,3.0,3.0,2.0,,,,,,,,,,,,,13.2,1.7666667,0.0,2.0,,,
080402_0944,10,2,2,21.0,256.31476,0,1,1,-1,0,21.0,1,0,10.090757,-1,7,0,9,7,0,-1.0,-1.0,5,4,6,15,-1,-1,,,,,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,102.0,12.0,11.0,1210.0,0.0,8.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.1,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,1.1,2.1666667,0.0,0.0,0.0,3.0,
080409_1231,1,2,1,1.0,61.0,0,1,2,-1,0,1.0,1,0,10.669677,-1,3,4,-1,3,0,-1.0,-1.0,3,-1,-1,-1,-1,-1,,,,,9.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,902.0,91.0,91.0,9101.0,,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,902.01,,,,2.0,1.0,,,,,,,,,,,,,9.1,2.0333333,0.0,0.0,,,
080409_1231,20,7,1,40.037838,548.5264,0,1,4,-1,0,40.037838,-1,0,9.7594595,-1,3,4,4,-1,4,-1.0,-1.0,0,7,7,14,-1,-1,,,,,9.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,907.0,91.0,91.0,9120.0,7.0,7.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,,7.0,1.0,0.0,0.0,1.0,0.0,7.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,907.2,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,9.1,2.0333333,0.0,0.0,,,
080402_0944,21,9,3,37.980762,690.09424,0,2,4,-1,0,37.980762,-1,0,10.392304,-1,4,3,6,-1,3,-1.0,-1.0,2,6,6,14,-1,-1,,,,,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,109.0,13.0,12.0,1321.0,5.0,9.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,,9.0,1.0,0.0,0.0,1.0,0.0,9.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,109.21,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,1.2,2.7333333,1.0,2.0,,,
080402_0944,5,11,2,12.171573,144.6825,0,1,7,-1,0,12.171573,-1,0,10.090757,-1,5,2,7,-1,0,-1.0,-1.0,3,5,7,15,-1,-1,,,,,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,111.0,12.0,11.0,1205.0,,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.05,2.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,1.1,2.1666667,0.0,0.0,,,
080402_0944,5,18,4,26.985361,197.51906,0,2,9,-1,0,26.985361,-1,0,10.090757,-1,4,3,9,-1,2,-1.0,-1.0,6,6,5,17,-1,-1,,,,,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,118.0,14.0,12.0,1405.0,,8.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.05,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,1.2,2.7333333,1.0,2.0,,,
080409_1231,16,12,2,21.0,316.95947,0,1,6,1,0,21.0,-1,0,7.896444,0,7,0,5,-1,0,7.0,17.0,0,7,7,14,7,-12,,,,,9.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,912.0,92.0,91.0,9216.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.16,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,9.1,2.0333333,0.0,0.0,,,
140612_0954,22,28,5,37.980762,709.9855,0,3,10,-1,0,37.980762,-1,0,10.392304,-1,4,3,8,-1,3,-1.0,-1.0,4,5,6,15,-1,-1,,,,,13.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1328.0,135.0,133.0,13522.0,3.0,9.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,,9.0,1.0,0.0,0.0,1.0,0.0,9.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1328.22,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,13.3,2.8,0.0,1.0,,,
140612_0954,11,28,6,21.931032,313.85654,0,3,10,1,0,21.931032,-1,0,9.7594595,0,5,2,8,-1,1,2.0,-18.52,4,5,6,15,2,-11,,,,,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1328.0,136.0,133.0,13611.0,1.0,7.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.11,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,13.3,2.8,0.0,1.0,,,
080409_1231,4,15,1,30.495874,109.119385,0,1,8,-1,0,30.495874,-1,0,7.1352425,-1,2,5,2,-1,5,-1.0,-1.0,2,4,6,12,-1,-1,,,,,9.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,915.0,91.0,91.0,9104.0,,2.0,5.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,7.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,915.04,5.0,3.0,1.0,6.0,7.0,,,,,,,,,,,,,9.1,2.0333333,0.0,7.0,,,
080409_1231,16,16,3,31.69049,499.56647,0,2,8,-1,0,31.69049,-1,0,9.7594595,-1,5,2,9,-1,2,-1.0,-1.0,5,6,6,17,-1,-1,,,,,9.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,916.0,93.0,92.0,9316.0,7.0,7.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,,8.0,1.0,0.0,0.0,1.0,0.0,7.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,916.16,3.0,3.0,3.0,2.0,2.0,,,,,,,,,,,,,9.2,2.9,1.0,1.0,,,
140612_0954,11,16,5,24.689333,331.6394,0,3,9,1,0,24.689333,1,1,7.896444,1,3,4,9,4,3,8.0,-5.18,4,6,6,16,8,-5,,,,,13.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1316.0,135.0,133.0,13511.0,3.0,3.0,3.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,,9.0,1.0,0.0,0.0,1.0,0.0,3.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1316.11,1.0,1.0,1.0,3.0,3.0,1.0,3.3333333,1.0,4.0,2.3333333,3.0,,,,,,,13.3,2.8,0.0,1.0,,,
090218_0935,1,17,3,11.669677,71.66968,0,2,9,-1,0,11.669677,1,0,10.669677,-1,3,4,-1,4,1,-1.0,-1.0,3,-1,-1,-1,-1,-1,,,,,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,517.0,53.0,52.0,5301.0,,10.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,517.01,,,,2.0,1.0,,,,,,,,,,,,,5.2,2.3666666,1.0,1.0,,,
080402_0944,7,5,2,17.0,177.7509,0,1,3,-1,0,17.0,-1,0,10.090757,-1,6,1,5,-1,0,-1.0,-1.0,4,4,6,14,-1,-1,,,,,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,105.0,12.0,11.0,1207.0,,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.07,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.1,2.1666667,0.0,0.0,,,
080409_1231,2,8,3,27.669676,115.339355,0,2,4,-1,0,27.669676,-1,0,10.669677,-1,6,1,-1,-1,1,-1.0,-1.0,6,6,-1,-1,-1,-1,,,,,9.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,908.0,93.0,92.0,9302.0,,10.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,908.02,,,1.0,1.0,1.0,,,,,,,,,,,,,9.2,2.9,1.0,1.0,,,
080409_1231,8,9,2,21.0,200.97542,0,1,5,-1,0,21.0,-1,0,10.090757,-1,7,0,8,-1,0,-1.0,-1.0,4,6,7,17,-1,-1,,,,,9.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,909.0,92.0,91.0,9208.0,,8.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.08,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,9.1,2.0333333,0.0,0.0,,,
