treatment,session,id,period,player,partner,tokens,partnertokens,decisionlengthms,allocation1,allocation2,allocation3,allocation4,partnerallocation1,partnerallocation2,partnerallocation3,partnerallocation4,earnings1,earnings2,earnings3,earnings4,battle1value,battle2value,battle3value,battle4value,battle1location,battle2location,battle3location,battle4location,battle1color,battle2color,battle3color,battle4color,win1,win2,win3,win4
1,3,238,6,8,14,200,200,16411,56.5,56.5,57,30,25,100,25,50,0,15,15,15,15,15,15,15,3,4,2,1,0,0,0,0,0,1,1,1
1,3,238,7,8,11,200,200,15335,56.5,57,30,56.5,50,50,50,50,15,15,15,0,15,15,15,15,2,3,1,4,0,0,0,0,1,1,1,0
1,3,238,8,8,12,200,200,12480,56.5,30,56.5,57,45,70,55,30,15,0,15,0,15,15,15,15,4,2,3,1,0,0,0,0,1,0,1,0
1,3,238,9,8,14,200,200,17004,57,30,56.5,56.5,64,63,10,63,0,15,15,15,15,15,15,15,1,2,3,4,0,0,0,0,0,1,1,1
1,3,238,10,8,15,200,200,10546,30,57,56.5,56.5,50,50,50,50,15,15,0,0,15,15,15,15,2,1,4,3,0,0,0,0,1,1,0,0
1,3,238,11,8,14,200,200,13861,56.5,56.5,57,30,20,60,60,60,0,0,0,0,15,15,15,15,3,4,2,1,0,0,0,0,0,0,0,0
1,3,238,12,8,16,200,200,11263,56.5,57,30,56.5,57,43,40,60,0,0,0,0,15,15,15,15,2,3,1,4,0,0,0,0,0,0,0,0
1,3,238,13,8,9,200,200,10109,56.5,57,56.5,30,40,60,40,60,15,15,15,0,15,15,15,15,2,4,1,3,0,0,0,0,1,1,1,0
1,3,238,14,8,10,200,200,14040,56.5,56.5,57,30,50.1,49.9,49.9,50.1,0,0,15,0,15,15,15,15,3,4,1,2,0,0,0,0,0,0,1,0
1,3,238,15,8,16,200,200,14945,57,56.5,56.5,30,52,57,43,48,15,15,0,15,15,15,15,15,1,4,2,3,0,0,0,0,1,1,0,1
1,3,238,16,8,15,200,200,12059,57,56.5,30,56.5,60,40,10,90,0,0,0,15,15,15,15,15,1,3,2,4,0,0,0,0,0,0,0,1
1,3,238,17,8,12,200,200,12761,56.5,30,57,56.5,50,60,60,30,15,15,15,0,15,15,15,15,3,2,1,4,0,0,0,0,1,1,1,0
1,3,238,18,8,14,200,200,9875,56.5,56.5,57,30,20,30,80,70,15,0,0,0,15,15,15,15,3,4,2,1,0,0,0,0,1,0,0,0
1,3,238,19,8,16,200,200,13416,56.5,56.5,30,57,27,73,55,45,0,15,0,0,15,15,15,15,4,3,2,1,0,0,0,0,0,1,0,0
1,3,238,20,8,14,200,200,14417,56.5,56.5,57,30,20,30,80,70,15,15,0,0,15,15,15,15,3,4,2,1,0,0,0,0,1,1,0,0
1,3,239,1,9,4,200,200,28283,50,50,50,50,25,50,75,50,0,15,0,15,15,15,15,15,4,3,2,1,0,0,0,0,0,1,0,1
1,3,239,2,9,2,200,200,22371,25,25,75,75,50,30,80,40,0,15,15,15,15,15,15,15,3,1,4,2,0,0,0,0,0,1,1,1
1,3,239,3,9,4,200,200,61902,30,60,75,35,33,67,51,49,15,15,0,0,15,15,15,15,2,1,4,3,0,0,0,0,1,1,0,0
1,3,239,4,9,6,200,200,17410,30,70,30,70,50,50,50,50,0,15,0,0,15,15,15,15,4,2,3,1,0,0,0,0,0,1,0,0
1,3,239,5,9,6,200,200,12340,50,50,50,50,50,50,50,50,15,15,15,0,15,15,15,15,1,4,3,2,0,0,0,0,1,1,1,0
1,3,239,6,9,4,200,200,38642,30,100,40,30,50,50,50,50,15,15,0,0,15,15,15,15,2,1,4,3,0,0,0,0,1,1,0,0
1,3,239,7,9,7,200,200,31575,70,30,20,80,48,100,25,27,15,15,0,15,15,15,15,15,4,1,2,3,0,0,0,0,1,1,0,1
1,3,239,8,9,1,200,200,18658,60,60,60,20,60,30,60,50,0,15,15,0,15,15,15,15,1,3,4,2,0,0,0,0,0,1,1,0
1,3,239,9,9,4,200,200,25007,55,55,55,35,10,100,25,65,15,0,0,0,15,15,15,15,2,3,1,4,0,0,0,0,1,0,0,0
1,3,239,10,9,5,200,200,38735,20,75,75,30,72,30,70,28,0,0,0,0,15,15,15,15,2,4,1,3,0,0,0,0,0,0,0,0
1,3,239,11,9,1,200,200,14383,50,50,50,50,33.3,100,16.7,50,15,0,0,0,15,15,15,15,2,1,4,3,0,0,0,0,1,0,0,0
1,3,239,12,9,7,200,200,11497,0,0,100,100,45,45,55,55,0,0,15,0,15,15,15,15,4,1,3,2,0,0,0,0,0,0,1,0
1,3,239,13,9,8,200,200,15210,40,60,40,60,56.5,57,56.5,30,0,0,0,15,15,15,15,15,2,4,1,3,0,0,0,0,0,0,0,1
1,3,239,14,9,6,200,200,16396,55,55,35,55,70,30,30,70,15,15,15,0,15,15,15,15,4,3,2,1,0,0,0,0,1,1,1,0
1,3,239,15,9,7,200,200,15273,60,35,55,50,90,20,70,20,0,0,0,15,15,15,15,15,2,3,1,4,0,0,0,0,0,0,0,1
1,3,239,16,9,2,200,200,17269,60,40,60,40,10,80,50,60,0,15,0,0,15,15,15,15,2,4,3,1,0,0,0,0,0,1,0,0
1,3,239,17,9,4,200,200,20483,60,30,50,60,30,40,50,80,15,15,15,15,15,15,15,15,3,4,1,2,0,0,0,0,1,1,1,1
1,3,239,18,9,5,200,200,16287,50,35,55,60,28,72,28,72,15,15,15,0,15,15,15,15,1,4,3,2,0,0,0,0,1,1,1,0
1,3,239,19,9,3,200,200,27363,45,50,35,70,70.5,24,80.5,25,15,15,0,0,15,15,15,15,1,4,2,3,0,0,0,0,1,1,0,0
1,3,239,20,9,2,200,200,21575,50,60,50,40,10,60,80,50,15,15,0,0,15,15,15,15,3,2,4,1,0,0,0,0,1,1,0,0
1,3,2310,1,10,3,200,200,82269,25,70,45,60,50,55,70,25,0,0,0,15,15,15,15,15,4,3,1,2,0,0,0,0,0,0,0,1
1,3,2310,2,10,8,200,200,31356,100,27,0,73,57,56,57,30,15,0,0,15,15,15,15,15,3,1,2,4,0,0,0,0,1,0,0,1
1,3,2310,3,10,8,200,200,67519,70,45,42,43,57,56,30,57,15,0,0,0,15,15,15,15,1,3,4,2,0,0,0,0,1,0,0,0
1,3,2310,4,10,3,200,200,20920,56,30,57,57,20,45,80,55,15,0,15,15,15,15,15,15,2,3,4,1,0,0,0,0,1,0,1,1
1,3,2310,5,10,3,200,200,32526,57,56,30,57,42,85,15,58,15,15,15,15,15,15,15,15,1,3,2,4,0,0,0,0,1,1,1,1
1,3,2310,6,10,7,200,200,28735,30,56,57,57,84.5,15.5,50.5,49.5,0,0,0,15,15,15,15,15,2,3,4,1,0,0,0,0,0,0,0,1
1,3,2310,7,10,6,200,200,25241,50,50,50,50,50,50,50,50,15,15,0,15,15,15,15,15,3,2,4,1,0,0,0,0,1,1,0,1
1,3,2310,8,10,2,200,200,26177,50,50,50,50,30,70,40,60,0,15,0,0,15,15,15,15,4,2,1,3,0,0,0,0,0,1,0,0
1,3,2310,9,10,7,200,200,45334,30,70,30,70,51,49,50,50,0,0,15,15,15,15,15,15,4,2,3,1,0,0,0,0,0,0,1,1
1,3,2310,10,10,6,200,200,41543,55,60,30,55,50,50,50,50,0,0,0,0,15,15,15,15,3,2,1,4,0,0,0,0,0,0,0,0
1,3,2310,11,10,5,200,200,22901,49,48,51,52,35,35,65,65,0,0,0,0,15,15,15,15,4,2,1,3,0,0,0,0,0,0,0,0
1,3,2310,12,10,3,200,200,25787,100,33,34,33,50,65,50,35,0,15,0,15,15,15,15,15,3,4,1,2,0,0,0,0,0,1,0,1
1,3,2310,13,10,3,200,200,25350,56,31,57,56,45,55,70,30,0,0,15,15,15,15,15,15,1,4,3,2,0,0,0,0,0,0,1,1
1,3,2310,14,10,8,200,200,20717,50.1,49.9,49.9,50.1,56.5,56.5,57,30,15,15,0,15,15,15,15,15,3,4,1,2,0,0,0,0,1,1,0,1
1,3,2310,15,10,6,200,200,26505,60,50,50,40,70,20,30,80,15,0,15,0,15,15,15,15,4,1,2,3,0,0,0,0,1,0,1,0
1,3,2310,16,10,5,200,200,44657,65,50,25,60,60,50,50,40,0,0,0,15,15,15,15,15,3,1,4,2,0,0,0,0,0,0,0,1
1,3,2310,17,10,2,200,200,27425,5,5,95,95,80,60,10,50,0,0,15,15,15,15,15,15,1,2,4,3,0,0,0,0,0,0,1,1
1,3,2310,18,10,1,200,200,21450,50,50,50,50,20,70,40,70,15,15,0,0,15,15,15,15,2,4,3,1,0,0,0,0,1,1,0,0
1,3,2310,19,10,5,200,200,25413,80,20,80,20,40,60,55,45,0,0,15,0,15,15,15,15,2,1,3,4,0,0,0,0,0,0,1,0
1,3,2310,20,10,4,200,200,26021,50,50,50,50,30,50,80,40,15,0,15,15,15,15,15,15,3,1,2,4,0,0,0,0,1,0,1,1
1,3,2311,1,11,7,200,200,45942,50,50,50,50,50,50,60,40,15,15,0,15,15,15,15,15,2,1,3,4,0,0,0,0,1,1,0,1
1,3,2311,2,11,5,200,200,11700,50,50,50,50,65,35,65,35,0,15,15,15,15,15,15,15,2,3,1,4,0,0,0,0,0,1,1,1
1,3,2311,3,11,2,200,200,16708,50,75,25,50,80,20,20,80,0,0,0,0,15,15,15,15,1,3,2,4,0,0,0,0,0,0,0,0
1,3,2311,4,11,8,200,200,11060,50,50,50,50,56,57,30,57,15,15,0,15,15,15,15,15,2,3,1,4,0,0,0,0,1,1,0,1
1,3,2311,5,11,4,200,200,7472,50,50,50,50,50,25,100,25,15,15,15,15,15,15,15,15,1,4,3,2,0,0,0,0,1,1,1,1
1,3,2311,6,11,6,200,200,5975,50,50,50,50,50,50,50,50,15,0,15,15,15,15,15,15,1,2,3,4,0,0,0,0,1,0,1,1
1,3,2311,7,11,8,200,200,5382,50,50,50,50,56.5,57,30,56.5,0,0,0,15,15,15,15,15,2,3,1,4,0,0,0,0,0,0,0,1
1,3,2311,8,11,7,200,200,8752,50,50,50,50,57.5,53,42.5,47,15,0,15,15,15,15,15,15,4,2,3,1,0,0,0,0,1,0,1,1
1,3,2311,9,11,3,200,200,6412,50,50,50,50,20,30,95,55,15,15,0,0,15,15,15,15,2,1,3,4,0,0,0,0,1,1,0,0
1,3,2311,10,11,3,200,200,6209,50,50,50,50,50,50,50,50,15,15,0,15,15,15,15,15,1,4,3,2,0,0,0,0,1,1,0,1
1,3,2311,11,11,4,200,200,5756,50,50,50,50,50,50,50,50,15,0,0,0,15,15,15,15,2,1,4,3,0,0,0,0,1,0,0,0
1,3,2311,12,11,4,200,200,8830,50,50,50,50,50,20,80,50,15,15,0,0,15,15,15,15,3,2,1,4,0,0,0,0,1,1,0,0
1,3,2311,13,11,4,200,200,5554,50,50,50,50,30,50,80,40,15,0,15,0,15,15,15,15,3,2,1,4,0,0,0,0,1,0,1,0
1,3,2311,14,11,2,200,200,4618,50,50,50,50,60,20,50,70,0,0,15,15,15,15,15,15,4,1,3,2,0,0,0,0,0,0,1,1
1,3,2311,15,11,1,200,200,5990,50,50,50,50,70,20,70,40,0,15,0,0,15,15,15,15,1,3,4,2,0,0,0,0,0,1,0,0
1,3,2311,16,11,3,200,200,4103,50,50,50,50,10,22,78,90,15,0,0,0,15,15,15,15,2,4,3,1,0,0,0,0,1,0,0,0
1,3,2311,17,11,1,200,200,4758,50,50,50,50,70,40,70,20,15,0,15,15,15,15,15,15,1,3,2,4,0,0,0,0,1,0,1,1
1,3,2311,18,11,6,200,200,6958,50,50,50,50,30,70,70,30,15,15,0,15,15,15,15,15,3,4,2,1,0,0,0,0,1,1,0,1
1,3,2311,19,11,4,200,200,4165,50,50,50,50,50,30,40,80,0,0,0,15,15,15,15,15,4,2,3,1,0,0,0,0,0,0,0,1
1,3,2311,20,11,6,200,200,4805,50,50,50,50,30,70,30,70,15,15,0,15,15,15,15,15,1,4,3,2,0,0,0,0,1,1,0,1
1,3,2312,1,12,5,200,200,50461,45,55,50,50,60,40,60,40,0,0,0,15,15,15,15,15,3,4,1,2,0,0,0,0,0,0,0,1
1,3,2312,2,12,1,200,200,17488,25,25,75,75,20,40,70,70,0,0,0,0,15,15,15,15,3,4,1,2,0,0,0,0,0,0,0,0
1,3,2312,3,12,7,200,200,14992,60,50,40,50,50.3,50.2,50.3,49.2,15,0,15,0,15,15,15,15,1,3,2,4,0,0,0,0,1,0,1,0
1,3,2312,4,12,5,200,200,16955,50,20,30,100,50,60,50,40,0,15,0,15,15,15,15,15,2,3,4,1,0,0,0,0,0,1,0,1
1,3,2312,5,12,5,200,200,21513,50,50,50,50,50,50,50,50,15,0,0,15,15,15,15,15,4,2,3,1,0,0,0,0,1,0,0,1
1,3,2312,6,12,5,200,200,18444,40,40,40,80,28,72,72,28,0,0,0,15,15,15,15,15,1,3,2,4,0,0,0,0,0,0,0,1
1,3,2312,7,12,1,200,200,11107,40,50,60,50,40,70,20,70,15,0,15,0,15,15,15,15,2,4,3,1,0,0,0,0,1,0,1,0
1,3,2312,8,12,8,200,200,15507,45,70,55,30,56.5,30,56.5,57,0,15,0,15,15,15,15,15,4,2,3,1,0,0,0,0,0,1,0,1
1,3,2312,9,12,6,200,200,12465,40,60,75,25,50,50,50,50,15,15,15,15,15,15,15,15,3,1,2,4,0,0,0,0,1,1,1,1
1,3,2312,10,12,1,200,200,10093,40,50,60,50,70,20,70,40,0,15,15,15,15,15,15,15,1,3,4,2,0,0,0,0,0,1,1,1
1,3,2312,11,12,2,200,200,12839,80,25,20,75,60,30,40,70,0,15,0,15,15,15,15,15,1,4,3,2,0,0,0,0,0,1,0,1
1,3,2312,12,12,5,200,200,11903,50,40,75,35,40,40,60,60,15,15,0,0,15,15,15,15,1,3,4,2,0,0,0,0,1,1,0,0
1,3,2312,13,12,5,200,200,17225,35,25,75,65,35,30,70,65,0,15,0,15,15,15,15,15,4,1,3,2,0,0,0,0,0,1,0,1
1,3,2312,14,12,4,200,200,15206,50,75,25,50,50,40,30,80,0,15,15,0,15,15,15,15,4,1,2,3,0,0,0,0,0,1,1,0
1,3,2312,15,12,4,200,200,13011,40,40,60,60,50,40,30,80,0,0,0,0,15,15,15,15,1,4,3,2,0,0,0,0,0,0,0,0
1,3,2312,16,12,6,200,200,12090,70,30,45,55,70,30,70,30,15,0,0,0,15,15,15,15,1,2,3,4,0,0,0,0,1,0,0,0
1,3,2312,17,12,8,200,200,12527,50,60,60,30,56.5,30,57,56.5,0,0,0,15,15,15,15,15,3,2,1,4,0,0,0,0,0,0,0,1
1,3,2312,18,12,7,200,200,13057,50,80,40,30,50,50,60,40,15,0,15,0,15,15,15,15,1,4,2,3,0,0,0,0,1,0,1,0
1,3,2312,19,12,2,200,200,12075,60,45,60,35,80,50,60,10,0,0,15,15,15,15,15,15,1,3,2,4,0,0,0,0,0,0,1,1
1,3,2312,20,12,3,200,200,14181,40,40,90,30,55,42,88,15,0,15,0,0,15,15,15,15,3,1,2,4,0,0,0,0,0,1,0,0
1,3,2313,1,13,6,200,200,32433,60,60,60,20,50,50,50,50,0,15,0,0,15,15,15,15,1,2,3,4,0,0,0,0,0,1,0,0
1,3,2313,2,13,6,200,200,19531,60,60,20,60,50,50,50,50,15,0,15,15,15,15,15,15,3,4,2,1,0,0,0,0,1,0,1,1
1,3,2313,3,13,3,200,200,17956,20,80,80,20,42,48,80,30,0,0,0,0,15,15,15,15,1,2,3,4,0,0,0,0,0,0,0,0
1,3,2313,4,13,7,200,200,7348,100,0,0,100,60.3,49.5,50.2,40,0,0,0,15,15,15,15,15,1,4,3,2,0,0,0,0,0,0,0,1
1,3,2313,5,13,2,200,200,18471,50,50,50,50,75,25,75,25,0,15,15,0,15,15,15,15,3,1,2,4,0,0,0,0,0,1,1,0
1,3,2313,6,13,1,200,200,30888,34,100,33,33,16.7,100,50,33.3,0,0,15,0,15,15,15,15,2,4,3,1,0,0,0,0,0,0,1,0
1,3,2313,7,13,5,200,200,21413,50,50,49,51,75,25,75,25,0,0,0,0,15,15,15,15,4,2,1,3,0,0,0,0,0,0,0,0
1,3,2313,8,13,5,200,200,5678,200,0,0,0,75,30,25,70,15,0,0,0,15,15,15,15,1,3,4,2,0,0,0,0,1,0,0,0
1,3,2313,9,13,2,200,200,6288,200,0,0,0,40,60,30,70,0,0,0,0,15,15,15,15,4,2,3,1,0,0,0,0,0,0,0,0
1,3,2313,10,13,2,200,200,27109,199,0,1,0,30,40,60,70,15,0,0,0,15,15,15,15,2,4,1,3,0,0,0,0,1,0,0,0
1,3,2313,11,13,3,200,200,10436,198,1,0,1,30,10,80,80,15,15,0,0,15,15,15,15,4,1,3,2,0,0,0,0,1,1,0,0
1,3,2313,12,13,6,200,200,19750,0.1,0.7,0.2,199,30,30,70,70,0,15,0,15,15,15,15,15,3,1,4,2,0,0,0,0,0,1,0,1
1,3,2313,13,13,7,200,200,15007,0.3,0.6,199,0.1,45.5,54.5,45,55,0,0,15,0,15,15,15,15,4,1,2,3,0,0,0,0,0,0,1,0
1,3,2313,14,13,7,200,200,11076,3,1,1,195,90,15,15,80,0,0,0,15,15,15,15,15,4,1,3,2,0,0,0,0,0,0,0,1
1,3,2313,15,13,2,200,200,26770,0.1,0.1,199.7,0.1,80,10,55,55,0,0,15,0,15,15,15,15,1,4,3,2,0,0,0,0,0,0,1,0
1,3,2313,16,13,4,200,200,19687,1,198,0.4,0.6,40,30,50,80,0,15,0,0,15,15,15,15,3,4,2,1,0,0,0,0,0,1,0,0
1,3,2313,17,13,5,200,200,11357,50,50,50,50,50,40,60,50,15,0,15,0,15,15,15,15,3,1,4,2,0,0,0,0,1,0,1,0
1,3,2313,18,13,3,200,200,6084,50,50,50,50,54,28,72,46,0,15,15,0,15,15,15,15,3,2,1,4,0,0,0,0,0,1,1,0
1,3,2313,19,13,6,200,200,4352,50,50,50,50,30,70,70,30,15,0,15,15,15,15,15,15,3,1,2,4,0,0,0,0,1,0,1,1
1,3,2313,20,13,1,200,200,6318,50,50,50,50,70,20,70,40,15,15,0,15,15,15,15,15,1,3,4,2,0,0,0,0,1,1,0,1
1,3,2314,1,14,2,200,200,51558,40,50,50,60,30,90,50,30,15,15,0,15,15,15,15,15,2,3,4,1,0,0,0,0,1,1,0,1
1,3,2314,2,14,7,200,200,36192,40,50,50,60,30,80,30,60,0,15,0,0,15,15,15,15,2,4,1,3,0,0,0,0,0,1,0,0
1,3,2314,3,14,5,200,200,28486,45,60,55,40,50,50,50,50,0,0,0,0,15,15,15,15,1,3,4,2,0,0,0,0,0,0,0,0
1,3,2314,4,14,2,200,200,35537,30,30,70,70,80,20,80,20,15,0,0,15,15,15,15,15,4,1,3,2,0,0,0,0,1,0,0,1
1,3,2314,5,14,1,200,200,24211,100,25,50,25,40,65,35,60,15,0,0,15,15,15,15,15,1,4,2,3,0,0,0,0,1,0,0,1
1,3,2314,6,14,8,200,200,17644,25,100,25,50,56.5,56.5,57,30,15,0,0,0,15,15,15,15,3,4,2,1,0,0,0,0,1,0,0,0
1,3,2314,7,14,3,200,200,23634,56,30,57,57,65,39.5,35,60.5,0,15,0,15,15,15,15,15,4,3,1,2,0,0,0,0,0,1,0,1
1,3,2314,8,14,6,200,200,48548,63,64,10,63,50,50,50,50,15,15,0,0,15,15,15,15,3,2,1,4,0,0,0,0,1,1,0,0
1,3,2314,9,14,8,200,200,26099,64,63,10,63,57,30,56.5,56.5,15,0,0,0,15,15,15,15,1,2,3,4,0,0,0,0,1,0,0,0
1,3,2314,10,14,4,200,200,22651,60,60,20,60,50,20,70,60,0,15,0,15,15,15,15,15,3,2,1,4,0,0,0,0,0,1,0,1
1,3,2314,11,14,8,200,200,6271,20,60,60,60,56.5,56.5,57,30,15,15,15,15,15,15,15,15,3,4,2,1,0,0,0,0,1,1,1,1
1,3,2314,12,14,1,200,200,7550,60,60,60,20,70,80,20,30,0,0,0,15,15,15,15,15,1,4,2,3,0,0,0,0,0,0,0,1
1,3,2314,13,14,6,200,200,15475,30,80,70,20,70,30,70,30,0,15,15,15,15,15,15,15,3,2,1,4,0,0,0,0,0,1,1,1
1,3,2314,14,14,3,200,200,16131,30,70,20,80,42,58,72,28,0,15,0,15,15,15,15,15,4,2,1,3,0,0,0,0,0,1,0,1
1,3,2314,15,14,3,200,200,6911,80,20,70,30,90,72,10,28,0,0,15,0,15,15,15,15,1,3,4,2,0,0,0,0,0,0,1,0
1,3,2314,16,14,1,200,200,6100,70,30,80,20,60,50,60,30,15,15,15,0,15,15,15,15,3,1,2,4,0,0,0,0,1,1,1,0
1,3,2314,17,14,7,200,200,6256,80,70,20,30,75,45,45,35,0,0,0,15,15,15,15,15,1,2,4,3,0,0,0,0,0,0,0,1
1,3,2314,18,14,8,200,200,6724,20,30,80,70,56.5,56.5,57,30,0,15,15,15,15,15,15,15,3,4,2,1,0,0,0,0,0,1,1,1
1,3,2314,19,14,7,200,200,8346,80,70,30,20,30,30,60,80,0,15,0,15,15,15,15,15,1,2,3,4,0,0,0,0,0,1,0,1
1,3,2314,20,14,8,200,200,7675,20,30,80,70,56.5,56.5,57,30,0,0,15,15,15,15,15,15,3,4,2,1,0,0,0,0,0,0,1,1
1,3,2315,1,15,1,200,200,66644,50,50,50,50,30,60,70,40,15,0,0,15,15,15,15,15,2,4,3,1,0,0,0,0,1,0,0,1
1,3,2315,2,15,3,200,200,27129,70,30,30,70,50,30,70,50,0,15,15,15,15,15,15,15,3,4,1,2,0,0,0,0,0,1,1,1
1,3,2315,3,15,1,200,200,12340,90,50,50,10,60,60,20,60,15,15,15,0,15,15,15,15,4,1,2,3,0,0,0,0,1,1,1,0
1,3,2315,4,15,4,200,200,33493,45,75,30,50,50,50,50,50,0,0,0,0,15,15,15,15,3,4,2,1,0,0,0,0,0,0,0,0
1,3,2315,5,15,7,200,200,37471,100,30,35,35,49.5,39.5,60.5,50.5,15,0,0,0,15,15,15,15,1,3,4,2,0,0,0,0,1,0,0,0
1,3,2315,6,15,2,200,200,33603,20,49.5,80,50.5,80,10,70,40,0,15,15,15,15,15,15,15,1,3,4,2,0,0,0,0,0,1,1,1
1,3,2315,7,15,2,200,200,28174,10,90,37,63,40,60,40,60,15,0,0,15,15,15,15,15,2,1,4,3,0,0,0,0,1,0,0,1
1,3,2315,8,15,4,200,200,5873,40,60,20,80,10,100,65,25,15,0,0,15,15,15,15,15,2,1,4,3,0,0,0,0,1,0,0,1
1,3,2315,9,15,1,200,200,41600,35,85,30,50,20,70,70,40,0,0,0,0,15,15,15,15,3,2,4,1,0,0,0,0,0,0,0,0
1,3,2315,10,15,8,200,200,5428,50,50,50,50,30,57,56.5,56.5,0,0,15,15,15,15,15,15,2,1,4,3,0,0,0,0,0,0,1,1
1,3,2315,11,15,6,200,200,13010,80,10,90,20,30,70,70,30,0,0,0,0,15,15,15,15,2,4,3,1,0,0,0,0,0,0,0,0
1,3,2315,12,15,2,200,200,10561,60,100,20,20,40,30,70,60,0,15,15,0,15,15,15,15,3,4,1,2,0,0,0,0,0,1,1,0
1,3,2315,13,15,2,200,200,7371,70,30,80,20,30,40,70,60,15,0,15,15,15,15,15,15,3,4,2,1,0,0,0,0,1,0,1,1
1,3,2315,14,15,5,200,200,17441,15,20,85,80,60,40,50,50,0,15,0,15,15,15,15,15,1,4,2,3,0,0,0,0,0,1,0,1
1,3,2315,15,15,5,200,200,22755,20,60,30,90,70,70,30,30,0,0,0,15,15,15,15,15,3,2,4,1,0,0,0,0,0,0,0,1
1,3,2315,16,15,8,200,200,8346,60,40,10,90,57,56.5,30,56.5,15,15,15,0,15,15,15,15,1,3,2,4,0,0,0,0,1,1,1,0
1,3,2315,17,15,3,200,200,25807,50,40,60,50,27,50,23,100,15,15,15,15,15,15,15,15,2,1,4,3,0,0,0,0,1,1,1,1
1,3,2315,18,15,4,200,200,26132,40,60,30,70,50,40,80,30,15,0,0,0,15,15,15,15,3,4,2,1,0,0,0,0,1,0,0,0
1,3,2315,19,15,1,200,200,10280,100,30,40,30,100,17,50,33,15,0,15,15,15,15,15,15,1,4,3,2,0,0,0,0,1,0,1,1
1,3,2315,20,15,7,200,200,21528,50,100,25,25,80,30,70,20,0,0,0,15,15,15,15,15,2,3,4,1,0,0,0,0,0,0,0,1
1,3,2316,1,16,8,200,200,89191,86,14,10,90,55,55,55,35,0,0,0,15,15,15,15,15,2,1,3,4,0,0,0,0,0,0,0,1
1,3,2316,2,16,4,200,200,41980,67,59,33,41,100,25,50,25,15,0,0,15,15,15,15,15,1,3,2,4,0,0,0,0,1,0,0,1
1,3,2316,3,16,6,200,200,53384,40,55,60,45,50,50,50,50,15,15,0,15,15,15,15,15,2,4,3,1,0,0,0,0,1,1,0,1
1,3,2316,4,16,1,200,200,33681,73,27,63,37,70,70,40,20,15,0,0,0,15,15,15,15,1,2,3,4,0,0,0,0,1,0,0,0
1,3,2316,5,16,8,200,200,24211,50,50,50,50,57,56.5,30,56.5,0,15,0,15,15,15,15,15,1,3,4,2,0,0,0,0,0,1,0,1
1,3,2316,6,16,3,200,200,27643,70,30,19,81,30,56,54,60,0,0,15,0,15,15,15,15,4,3,2,1,0,0,0,0,0,0,1,0
1,3,2316,7,16,4,200,200,61406,50,50,55,45,50,50,50,50,15,15,15,0,15,15,15,15,4,2,1,3,0,0,0,0,1,1,1,0
1,3,2316,8,16,3,200,200,23821,41,39,59,61,40,55,60,45,15,15,0,0,15,15,15,15,4,2,3,1,0,0,0,0,1,1,0,0
1,3,2316,9,16,5,200,200,25600,53,47,51,49,40,60,45,55,0,15,15,15,15,15,15,15,1,2,3,4,0,0,0,0,0,1,1,1
1,3,2316,10,16,7,200,200,33634,59,40,60,41,70,30,30,70,0,15,0,0,15,15,15,15,1,4,3,2,0,0,0,0,0,1,0,0
1,3,2316,11,16,7,200,200,49873,30,100,50,20,60,40,40,60,15,15,0,0,15,15,15,15,4,1,2,3,0,0,0,0,1,1,0,0
1,3,2316,12,16,8,200,200,34975,57,43,40,60,56.5,57,30,56.5,15,15,15,15,15,15,15,15,2,3,1,4,0,0,0,0,1,1,1,1
1,3,2316,13,16,1,200,200,47658,70,45,55,30,50,50,20,80,15,0,15,0,15,15,15,15,4,1,2,3,0,0,0,0,1,0,1,0
1,3,2316,14,16,1,200,200,35755,37,63,53,47,45,55,55,45,15,15,0,0,15,15,15,15,2,1,3,4,0,0,0,0,1,1,0,0
1,3,2316,15,16,8,200,200,21949,52,57,43,48,57,56.5,56.5,30,0,0,15,0,15,15,15,15,1,4,2,3,0,0,0,0,0,0,1,0
1,3,2316,16,16,7,200,200,73890,38,55,45,62,25,51,99,25,0,15,0,15,15,15,15,15,3,2,4,1,0,0,0,0,0,1,0,1
1,3,2316,17,16,6,200,200,30935,52,48,64,36,70,30,30,70,0,0,15,0,15,15,15,15,1,2,4,3,0,0,0,0,0,0,1,0
1,3,2316,18,16,2,200,200,32370,48,49,52,51,55,80,60,5,0,0,0,15,15,15,15,15,2,3,1,4,0,0,0,0,0,0,0,1
1,3,2316,19,16,8,200,200,36130,27,73,55,45,56.5,56.5,30,57,15,0,15,15,15,15,15,15,4,3,2,1,0,0,0,0,1,0,1,1
1,3,2316,20,16,5,200,200,43103,40,60,48,52,40,50,60,50,0,15,0,0,15,15,15,15,2,1,3,4,0,0,0,0,0,1,0,0
2,4,141,1,1,7,200,200,811363,30,50,100,20,50,50,50,50,15,0,0,0,15,15,15,15,1,2,3,4,1,0,0,0,1,0,0,0
2,4,141,2,1,8,200,200,28080,100,0,100,0,45,45,60,50,15,0,15,0,15,15,15,15,3,2,4,1,1,0,0,0,1,0,1,0
2,4,141,3,1,6,200,200,19578,50,55,45,50,65,90,45,0,0,15,15,15,15,15,15,15,1,2,4,3,1,0,0,0,0,1,1,1
2,4,141,4,1,9,200,200,24414,50,40,60,50,50,50,50,50,0,0,15,0,15,15,15,15,2,4,3,1,1,0,0,0,0,0,1,0
