_indiv,_obs,_obsind,_session,altruism,couts_money_burning,discrim_society_bis,effort,employer,envy,highcost,highcostworker,highwage,lowcost,samegroupemployer,samegrouprank,samegroupworker,treatment_RankHet,treatment_RankHom,treatment_het,treatment_hom,treatment_rand,treatment_rank,unemployed,wage,wageingroupemployer,wageother_above,wageother_below,wageother_same,worker
12,15.0,2.0,1,0.125,0.0,0.0,3.0,0,0.4090909,0.0,,1.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,1.0,0.0,1
12,16.0,2.0,1,0.125,0.0,0.0,3.0,0,0.4090909,0.0,,1.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,0.0,1.0,1
13,1.0,2.0,1,0.325,0.0,2.0,1.0,0,0.9285714,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
13,2.0,2.0,1,0.325,0.0,2.0,2.0,0,0.9285714,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
13,3.0,2.0,1,0.325,0.0,2.0,3.0,0,0.9285714,0.0,,1.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,1.0,0.0,1
13,4.0,2.0,1,0.325,0.0,2.0,3.0,0,0.9285714,0.0,,1.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,0.0,1.0,1
13,5.0,2.0,1,0.325,0.0,2.0,1.0,0,0.9285714,0.0,,0.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
13,6.0,2.0,1,0.325,0.0,2.0,1.0,0,0.9285714,0.0,,0.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
13,7.0,2.0,1,0.325,0.0,0.0,3.0,0,0.9285714,0.0,,1.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,1.0,0.0,1
13,8.0,2.0,1,0.325,0.0,0.0,2.0,0,0.9285714,0.0,,1.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,0.0,1.0,1
13,9.0,2.0,1,0.325,0.0,0.0,1.0,0,0.9285714,0.0,,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
13,10.0,2.0,1,0.325,0.0,0.0,2.0,0,0.9285714,0.0,,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
13,11.0,2.0,1,0.325,0.0,0.0,2.0,0,0.9285714,0.0,,1.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,1.0,0.0,1
13,12.0,2.0,1,0.325,0.0,0.0,3.0,0,0.9285714,0.0,,1.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,0.0,1.0,1
13,13.0,2.0,1,0.325,0.0,0.0,1.0,0,0.9285714,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
13,14.0,2.0,1,0.325,0.0,0.0,1.0,0,0.9285714,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
13,15.0,2.0,1,0.325,0.0,0.0,2.0,0,0.9285714,0.0,,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,1.0,0.0,1
13,16.0,2.0,1,0.325,0.0,0.0,2.0,0,0.9285714,0.0,,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,0.0,1.0,1
14,1.0,2.0,1,0.025,0.0,2.0,0.0,1,0.02631579,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,0
14,2.0,2.0,1,0.025,0.0,2.0,0.0,1,0.02631579,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,0
14,3.0,2.0,1,0.025,0.0,2.0,0.0,1,0.02631579,0.0,,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,0
14,4.0,2.0,1,0.025,0.0,2.0,0.0,1,0.02631579,0.0,,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,0
14,5.0,2.0,1,0.025,0.0,2.0,0.0,1,0.02631579,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,0
14,6.0,2.0,1,0.025,0.0,2.0,0.0,1,0.02631579,0.0,,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,0
15,1.0,2.0,1,0.0,0.0,2.0,0.0,0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,1,,0.0,0.0,0.0,1.0,0
15,2.0,2.0,1,0.0,0.0,2.0,0.0,0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,1,,0.0,0.0,0.0,1.0,0
15,3.0,2.0,1,0.0,0.0,2.0,0.0,0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,1,,0.0,0.0,0.0,1.0,0
15,4.0,2.0,1,0.0,0.0,2.0,0.0,0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,1,,0.0,0.0,0.0,1.0,0
15,5.0,2.0,1,0.0,0.0,2.0,0.0,0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,1,,0.0,0.0,0.0,1.0,0
15,6.0,2.0,1,0.0,0.0,2.0,0.0,0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,1,,0.0,0.0,0.0,1.0,0
15,7.0,2.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,1,,0.0,0.0,0.0,1.0,0
16,1.0,2.0,1,0.425,0.0,2.0,1.0,0,2.8333333,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
16,2.0,2.0,1,0.425,0.0,2.0,1.0,0,2.8333333,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
16,3.0,2.0,1,0.425,0.0,2.0,2.0,0,2.8333333,0.0,,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,1.0,0.0,1
16,4.0,2.0,1,0.425,0.0,2.0,1.0,0,2.8333333,0.0,,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,0.0,1.0,1
16,5.0,2.0,1,0.425,0.0,2.0,2.0,0,2.8333333,0.0,,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
16,6.0,2.0,1,0.425,0.0,2.0,1.0,0,2.8333333,0.0,,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
16,7.0,2.0,1,0.425,0.0,0.0,4.0,0,2.8333333,0.0,,1.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,1.0,0.0,1
16,8.0,2.0,1,0.425,0.0,0.0,4.0,0,2.8333333,0.0,,1.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,0.0,1.0,1
16,9.0,2.0,1,0.425,0.0,0.0,1.0,0,2.8333333,0.0,,0.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
16,10.0,2.0,1,0.425,0.0,0.0,2.0,0,2.8333333,0.0,,0.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
16,11.0,2.0,1,0.425,0.0,0.0,4.0,0,2.8333333,0.0,,1.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,1.0,0.0,1
16,12.0,2.0,1,0.425,0.0,0.0,4.0,0,2.8333333,0.0,,1.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,0.0,1.0,1
16,13.0,2.0,1,0.425,0.0,0.0,1.0,0,2.8333333,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
16,14.0,2.0,1,0.425,0.0,0.0,1.0,0,2.8333333,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
16,15.0,2.0,1,0.425,0.0,0.0,1.0,0,2.8333333,0.0,,1.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,1.0,0.0,1
16,16.0,2.0,1,0.425,0.0,0.0,4.0,0,2.8333333,0.0,,1.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,0.0,1.0,1
17,1.0,3.0,1,0.475,0.0,1.0,1.0,0,0.02631579,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
17,2.0,3.0,1,0.475,0.0,1.0,1.0,0,0.02631579,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
17,3.0,3.0,1,0.475,0.0,1.0,1.0,0,0.02631579,0.0,,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,1.0,0.0,1
17,4.0,3.0,1,0.475,0.0,1.0,1.0,0,0.02631579,0.0,,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,0.0,1.0,1
17,5.0,3.0,1,0.475,0.0,1.0,1.0,0,0.02631579,0.0,,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
17,6.0,3.0,1,0.475,0.0,1.0,1.0,0,0.02631579,0.0,,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
17,7.0,3.0,1,0.475,0.0,0.0,1.0,0,0.02631579,0.0,,1.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,1.0,0.0,1
17,8.0,3.0,1,0.475,0.0,0.0,1.0,0,0.02631579,0.0,,1.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,0.0,1.0,1
17,9.0,3.0,1,0.475,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
17,10.0,3.0,1,0.475,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
17,11.0,3.0,1,0.475,0.0,0.0,2.0,0,0.02631579,0.0,,1.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,1.0,0.0,1
17,12.0,3.0,1,0.475,0.0,0.0,2.0,0,0.02631579,0.0,,1.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,0.0,1.0,1
17,13.0,3.0,1,0.475,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
17,14.0,3.0,1,0.475,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
17,15.0,3.0,1,0.475,0.0,0.0,2.0,0,0.02631579,0.0,,1.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,1.0,0.0,1
17,16.0,3.0,1,0.475,0.0,0.0,2.0,0,0.02631579,0.0,,1.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,0.0,1.0,1
18,1.0,3.0,1,0.025,0.0,1.0,0.0,1,0.02631579,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,0
18,2.0,3.0,1,0.025,0.0,1.0,0.0,1,0.02631579,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,0
18,3.0,3.0,1,0.025,0.0,1.0,0.0,1,0.02631579,0.0,,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,0
18,4.0,3.0,1,0.025,0.0,1.0,0.0,1,0.02631579,0.0,,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,0
18,5.0,3.0,1,0.025,0.0,1.0,0.0,1,0.02631579,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,0
18,6.0,3.0,1,0.025,0.0,1.0,0.0,1,0.02631579,0.0,,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,0
19,1.0,3.0,1,0.0,0.0,1.0,2.0,0,0.9285714,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
19,2.0,3.0,1,0.0,0.0,1.0,1.0,0,0.9285714,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
19,3.0,3.0,1,0.0,0.0,1.0,4.0,0,0.9285714,0.0,,1.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,1.0,0.0,1
19,4.0,3.0,1,0.0,0.0,1.0,4.0,0,0.9285714,0.0,,1.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,0.0,1.0,1
19,5.0,3.0,1,0.0,0.0,1.0,1.0,0,0.9285714,0.0,,0.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
19,6.0,3.0,1,0.0,0.0,1.0,1.0,0,0.9285714,0.0,,0.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
19,7.0,3.0,1,0.0,0.0,0.0,4.0,0,0.9285714,0.0,,1.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,1.0,0.0,1
19,8.0,3.0,1,0.0,0.0,0.0,3.0,0,0.9285714,0.0,,1.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,0.0,1.0,1
19,9.0,3.0,1,0.0,0.0,0.0,3.0,0,0.9285714,0.0,,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
19,10.0,3.0,1,0.0,0.0,0.0,1.0,0,0.9285714,0.0,,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
19,11.0,3.0,1,0.0,0.0,0.0,4.0,0,0.9285714,0.0,,1.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,1.0,0.0,1
19,12.0,3.0,1,0.0,0.0,0.0,3.0,0,0.9285714,0.0,,1.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,0.0,1.0,1
19,13.0,3.0,1,0.0,0.0,0.0,2.0,0,0.9285714,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
19,14.0,3.0,1,0.0,0.0,0.0,1.0,0,0.9285714,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
19,15.0,3.0,1,0.0,0.0,0.0,4.0,0,0.9285714,0.0,,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,1.0,0.0,1
19,16.0,3.0,1,0.0,0.0,0.0,3.0,0,0.9285714,0.0,,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,0.0,1.0,1
20,1.0,3.0,1,0.025,0.0,1.0,1.0,0,0.02631579,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
20,2.0,3.0,1,0.025,0.0,1.0,1.0,0,0.02631579,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
20,3.0,3.0,1,0.025,0.0,1.0,1.0,0,0.02631579,0.0,,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,1.0,0.0,1
20,4.0,3.0,1,0.025,0.0,1.0,1.0,0,0.02631579,0.0,,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,0.0,1.0,1
20,5.0,3.0,1,0.025,0.0,1.0,1.0,0,0.02631579,0.0,,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
20,6.0,3.0,1,0.025,0.0,1.0,1.0,0,0.02631579,0.0,,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
20,7.0,3.0,1,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,1.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,1.0,0.0,1
20,8.0,3.0,1,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,1.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,0.0,1.0,1
20,9.0,3.0,1,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
20,10.0,3.0,1,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
20,11.0,3.0,1,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,1.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,1.0,0.0,1
20,12.0,3.0,1,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,1.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,0.0,1.0,1
20,13.0,3.0,1,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
20,14.0,3.0,1,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
20,15.0,3.0,1,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,1.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,1.0,0.0,1
20,16.0,3.0,1,0.025,0.0,0.0,1.0,0,0.02631579,0.0,,1.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,0.0,1.0,1
21,1.0,3.0,1,0.925,0.0,1.0,2.0,0,0.9285714,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
21,2.0,3.0,1,0.925,0.0,1.0,2.0,0,0.9285714,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
21,3.0,3.0,1,0.925,0.0,1.0,3.0,0,0.9285714,0.0,,1.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,1.0,0.0,1
21,4.0,3.0,1,0.925,0.0,1.0,4.0,0,0.9285714,0.0,,1.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,0.0,1.0,1
21,5.0,3.0,1,0.925,0.0,1.0,2.0,0,0.9285714,0.0,,0.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
21,6.0,3.0,1,0.925,0.0,1.0,3.0,0,0.9285714,0.0,,0.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
21,7.0,3.0,1,0.925,0.0,0.0,1.0,0,0.9285714,0.0,,1.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,1.0,0.0,1
21,8.0,3.0,1,0.925,0.0,0.0,1.0,0,0.9285714,0.0,,1.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,1.0,0.0,0.0,1.0,1
21,9.0,3.0,1,0.925,0.0,0.0,2.0,0,0.9285714,0.0,,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
21,10.0,3.0,1,0.925,0.0,0.0,4.0,0,0.9285714,0.0,,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
21,11.0,3.0,1,0.925,0.0,0.0,2.0,0,0.9285714,0.0,,1.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,1.0,0.0,1
21,12.0,3.0,1,0.925,0.0,0.0,4.0,0,0.9285714,0.0,,1.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,0.0,1.0,1
21,13.0,3.0,1,0.925,0.0,0.0,1.0,0,0.9285714,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,1
21,14.0,3.0,1,0.925,0.0,0.0,2.0,0,0.9285714,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,1
21,15.0,3.0,1,0.925,0.0,0.0,2.0,0,0.9285714,0.0,,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,1.0,0.0,1
21,16.0,3.0,1,0.925,0.0,0.0,2.0,0,0.9285714,0.0,,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,0.0,1.0,1
22,1.0,3.0,1,0.0,0.0,1.0,0.0,0,2.8333333,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,1,,0.0,0.0,0.0,1.0,0
22,2.0,3.0,1,0.0,0.0,1.0,0.0,0,2.8333333,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,1,,0.0,0.0,0.0,1.0,0
22,3.0,3.0,1,0.0,0.0,1.0,0.0,0,2.8333333,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,1,,0.0,0.0,0.0,1.0,0
22,4.0,3.0,1,0.0,0.0,1.0,0.0,0,2.8333333,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,1,,0.0,0.0,0.0,1.0,0
22,5.0,3.0,1,0.0,0.0,1.0,0.0,0,2.8333333,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,1,,0.0,0.0,0.0,1.0,0
22,6.0,3.0,1,0.0,0.0,1.0,0.0,0,2.8333333,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,1,,0.0,0.0,0.0,1.0,0
22,7.0,3.0,1,0.0,0.0,0.0,0.0,0,2.8333333,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,1,,0.0,0.0,0.0,1.0,0
23,1.0,3.0,1,0.975,0.0,1.0,0.0,1,4.5,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,1.0,0.0,0.0,0
23,2.0,3.0,1,0.975,0.0,1.0,0.0,1,4.5,0.0,,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,1.0,0.0,0
23,3.0,3.0,1,0.975,0.0,1.0,0.0,1,4.5,0.0,,1.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,0.0,1.0,0
23,4.0,3.0,1,0.975,0.0,1.0,0.0,1,4.5,0.0,,1.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,32.0,0.0,0.0,0.0,1.0,0
23,5.0,3.0,1,0.975,0.0,1.0,0.0,1,4.5,0.0,,0.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,0
23,6.0,3.0,1,0.975,0.0,1.0,0.0,1,4.5,0.0,,0.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,0,16.0,0.0,0.0,0.0,1.0,0
24,1.0,3.0,1,0.725,0.0,1.0,0.0,0,0.02631579,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,1,,0.0,0.0,0.0,1.0,0
24,2.0,3.0,1,0.725,0.0,1.0,0.0,0,0.02631579,0.0,,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,0.0,1.0,1,,0.0,0.0,0.0,1.0,0
