,Subject,trust_group,RR,Investment
2306,RAS_016,amb,0.25,4
2307,RAS_016,amb,0.25,10
2308,RAS_016,amb,0.25,8
2309,RAS_016,amb,0.25,10
2310,RAS_016,amb,0.25,2
2311,RAS_016,amb,0.25,7
2312,RAS_016,amb,0.25,4
2313,RAS_016,amb,0.25,7
2314,RAS_016,amb,0.25,4
2315,RAS_016,amb,0.25,10
2316,RAS_016,amb,0.25,5
2317,RAS_016,amb,0.25,2
2318,RAS_016,amb,0.25,10
2319,RAS_016,amb,0.25,5
2320,RAS_016,amb,0.25,7
2321,RAS_016,amb,0.25,8
2322,RAS_016,amb,0.25,2
2323,RAS_016,amb,0.25,5
2324,RAS_016,amb,0.25,4
2325,RAS_016,amb,0.25,8
2326,RAS_016,amb,0.25,2
2327,RAS_016,amb,0.25,7
2328,RAS_016,amb,0.25,9
2329,RAS_016,amb,0.25,2
2330,RAS_016,amb,0.25,9
2331,RAS_016,amb,0.25,2
2332,RAS_016,amb,0.25,5
2333,RAS_016,amb,0.25,8
2334,RAS_016,amb,0.25,5
2335,RAS_016,amb,0.25,10
2336,RAS_016,amb,0.25,2
2337,RAS_016,amb,0.25,9
2338,RAS_016,amb,0.25,9
2339,RAS_016,amb,0.25,8
2340,RAS_016,amb,0.25,2
2341,RAS_016,amb,0.25,7
2342,RAS_016,amb,0.25,7
2343,RAS_016,amb,0.25,5
2344,RAS_016,amb,0.25,5
2345,RAS_016,amb,0.25,9
2346,RAS_016,amb,0.25,2
2347,RAS_016,amb,0.25,4
2348,RAS_016,amb,0.25,9
2349,RAS_016,amb,0.25,4
2350,RAS_016,amb,0.25,4
2351,RAS_016,amb,0.25,9
2352,RAS_016,amb,0.25,8
2353,RAS_016,amb,0.25,8
2354,RAS_016,amb,0.25,2
2355,RAS_016,amb,0.25,10
2356,RAS_016,amb,0.25,10
2357,RAS_016,amb,0.25,9
2358,RAS_016,amb,0.25,9
2359,RAS_016,amb,0.25,2
2360,RAS_016,amb,0.25,2
2361,RAS_017,amb,0.5,8
2362,RAS_017,amb,0.5,2
2363,RAS_017,amb,0.5,2
2364,RAS_017,amb,0.5,5
2365,RAS_017,amb,0.5,8
2366,RAS_017,amb,0.5,9
2367,RAS_017,amb,0.5,7
2368,RAS_017,amb,0.5,2
2369,RAS_017,amb,0.5,10
2370,RAS_017,amb,0.5,7
2371,RAS_017,amb,0.5,9
2372,RAS_017,amb,0.5,2
2373,RAS_017,amb,0.5,9
2374,RAS_017,amb,0.5,10
2375,RAS_017,amb,0.5,2
2376,RAS_017,amb,0.5,10
2377,RAS_017,amb,0.5,5
2378,RAS_017,amb,0.5,4
2379,RAS_017,amb,0.5,9
2380,RAS_017,amb,0.5,5
2381,RAS_017,amb,0.375,10
2382,RAS_017,amb,0.5,2
2383,RAS_017,amb,0.4375,8
2384,RAS_017,amb,0.55,10
2385,RAS_017,amb,0.4,5
2386,RAS_017,amb,0.4375,4
2387,RAS_017,amb,0.5,2
2388,RAS_017,amb,0.4,5
2389,RAS_017,amb,0.375,2
2390,RAS_017,amb,0.475,10
2391,RAS_017,amb,0.53125,8
2392,RAS_017,amb,0.45,5
2393,RAS_017,amb,0.464285714285714,7
2394,RAS_017,amb,0.45,5
2395,RAS_017,amb,0.4375,4
2396,RAS_017,amb,0.46875,8
2397,RAS_017,amb,0.428571428571429,7
2398,RAS_017,amb,0.4375,4
2399,RAS_017,amb,0.46875,8
2400,RAS_017,amb,0.46875,8
2401,RAS_017,amb,0.375,2
2402,RAS_017,amb,0.375,2
2403,RAS_017,amb,0.464285714285714,7
2404,RAS_017,amb,0.472222222222222,9
2405,RAS_017,amb,0.4375,4
2406,RAS_017,amb,0.46875,8
2407,RAS_017,amb,0.464285714285714,7
2408,RAS_017,amb,0.45,5
2409,RAS_017,amb,0.4375,4
2410,RAS_017,amb,0.375,2
2411,RAS_017,amb,0.472222222222222,9
2412,RAS_017,amb,0.375,2
2413,RAS_017,amb,0.45,5
2414,RAS_017,amb,0.472222222222222,9
2415,RAS_017,amb,0.464285714285714,7
2416,RAS_017,amb,0.475,10
2417,RAS_017,amb,0.475,10
2418,RAS_017,amb,0.45,5
2419,RAS_017,amb,0.4375,4
2420,RAS_017,amb,0.46875,8
2421,RAS_017,amb,0.464285714285714,7
2422,RAS_017,amb,0.375,2
2423,RAS_017,amb,0.475,10
2424,RAS_017,amb,0.472222222222222,9
2425,RAS_017,amb,0.472222222222222,9
2426,RAS_017,amb,0.375,2
2427,RAS_017,amb,0.46875,8
2428,RAS_017,amb,0.375,2
2429,RAS_017,amb,0.375,2
2430,RAS_017,amb,0.4375,4
2431,RAS_017,amb,0.375,2
2432,RAS_017,amb,0.475,10
2433,RAS_017,amb,0.4375,4
2434,RAS_017,amb,0.375,2
2435,RAS_017,amb,0.428571428571429,7
2436,RAS_017,amb,0.472222222222222,9
2437,RAS_017,amb,0.375,2
2438,RAS_017,amb,0.375,2
2439,RAS_017,amb,0.464285714285714,7
2440,RAS_017,amb,0.4375,4
2441,RAS_018,amb,0.428571428571429,7
2442,RAS_018,amb,0.375,2
2443,RAS_018,amb,0.464285714285714,7
2444,RAS_018,amb,0.444444444444444,9
2445,RAS_018,amb,0.46875,8
2446,RAS_018,amb,0.464285714285714,7
2447,RAS_018,amb,0.375,2
2448,RAS_018,amb,0.4,5
2449,RAS_018,amb,0.4375,8
2450,RAS_018,amb,0.375,2
2451,RAS_018,amb,0.375,2
2452,RAS_018,amb,0.375,2
2453,RAS_018,amb,0.45,5
2454,RAS_018,amb,0.45,5
2455,RAS_018,amb,0.4375,8
2456,RAS_018,amb,0.375,4
2457,RAS_018,amb,0.425,10
2458,RAS_018,amb,0.45,10
2459,RAS_018,amb,0.375,2
2460,RAS_018,amb,0.444444444444444,9
2461,RAS_018,amb,0.45,10
2462,RAS_018,amb,0.4,5
2463,RAS_018,amb,0.375,2
2464,RAS_018,amb,0.444444444444444,9
2465,RAS_018,amb,0.4375,4
2466,RAS_018,amb,0.375,2
2467,RAS_018,amb,0.464285714285714,7
2468,RAS_018,amb,0.45,5
2469,RAS_018,amb,0.4375,4
2470,RAS_018,amb,0.444444444444444,9
2471,RAS_018,amb,0.46875,8
2472,RAS_018,amb,0.4,5
2473,RAS_018,amb,0.4375,4
2474,RAS_018,amb,0.45,10
2475,RAS_018,amb,0.375,2
2476,RAS_018,amb,0.375,2
2477,RAS_018,amb,0.46875,8
2478,RAS_018,amb,0.4375,4
2479,RAS_018,amb,0.5,2
2480,RAS_018,amb,0.472222222222222,9
2481,RAS_018,amb,0.464285714285714,7
2482,RAS_018,amb,0.472222222222222,9
2483,RAS_018,amb,0.375,2
2484,RAS_018,amb,0.4375,4
2485,RAS_018,amb,0.472222222222222,9
2486,RAS_018,amb,0.45,5
2487,RAS_018,amb,0.464285714285714,7
2488,RAS_018,amb,0.46875,8
2489,RAS_018,amb,0.45,5
2490,RAS_018,amb,0.4375,4
2491,RAS_018,amb,0.475,10
2492,RAS_018,amb,0.4375,4
2493,RAS_018,amb,0.464285714285714,7
2494,RAS_018,amb,0.4375,4
2495,RAS_018,amb,0.46875,8
2496,RAS_018,amb,0.46875,8
2497,RAS_018,amb,0.475,10
2498,RAS_018,amb,0.45,5
2499,RAS_018,amb,0.375,2
2500,RAS_018,amb,0.375,2
2501,RAS_018,amb,0.464285714285714,7
2502,RAS_018,amb,0.472222222222222,9
2503,RAS_018,amb,0.464285714285714,7
2504,RAS_018,amb,0.475,10
2505,RAS_018,amb,0.472222222222222,9
2506,RAS_018,amb,0.475,10
2507,RAS_018,amb,0.472222222222222,9
2508,RAS_018,amb,0.375,2
2509,RAS_018,amb,0.475,10
2510,RAS_018,amb,0.464285714285714,7
2511,RAS_018,amb,0.475,10
2512,RAS_018,amb,0.375,2
2513,RAS_018,amb,0.46875,8
2514,RAS_018,amb,0.375,2
2515,RAS_018,amb,0.46875,8
2516,RAS_018,amb,0.4375,4
2517,RAS_018,amb,0.375,2
2518,RAS_018,amb,0.45,5
2519,RAS_018,amb,0.375,2
2520,RAS_018,amb,0.375,2
2521,RAS_019,amb,0.25,10
2522,RAS_019,amb,0.25,2
2523,RAS_019,amb,0.25,2
2524,RAS_019,amb,0.25,5
2525,RAS_019,amb,0.25,10
2526,RAS_019,amb,0.125,10
2527,RAS_019,amb,0.107142857142857,7
2528,RAS_019,amb,0.1875,4
2529,RAS_019,amb,0.15625,8
2530,RAS_019,amb,0.25,9
2531,RAS_019,amb,0.25,5
2532,RAS_019,amb,0.25,2
2533,RAS_019,amb,0.0625,8
2534,RAS_019,amb,0.25,2
2535,RAS_019,amb,0.222222222222222,9
2536,RAS_019,amb,0.194444444444444,9
2537,RAS_019,amb,0.194444444444444,9
2538,RAS_019,amb,0.25,2
2539,RAS_019,amb,0.15625,8
2540,RAS_019,amb,0.25,5
2541,RAS_019,amb,0.125,8
2542,RAS_019,amb,0.25,2
2543,RAS_019,amb,0.25,2
2544,RAS_019,amb,0.21875,8
2545,RAS_019,amb,0.25,2
2546,RAS_019,amb,0.178571428571429,7
2547,RAS_019,amb,0.25,4
2548,RAS_019,amb,0.2,5
2549,RAS_019,amb,0.214285714285714,7
2550,RAS_019,amb,0.25,2
2551,RAS_019,amb,0.25,10
2552,RAS_019,amb,0.25,8
2553,RAS_019,amb,0.25,5
2554,RAS_019,amb,0.142857142857143,7
2555,RAS_019,amb,0.1875,8
2556,RAS_019,amb,0.25,9
2557,RAS_019,amb,0.25,2
2558,RAS_019,amb,0.25,2
2559,RAS_019,amb,0.178571428571429,7
2560,RAS_019,amb,0.25,2
2561,RAS_019,amb,0.25,4
2562,RAS_019,amb,0.25,2
2563,RAS_019,amb,0.25,9
2564,RAS_019,amb,0.25,10
2565,RAS_019,amb,0.25,5
2566,RAS_019,amb,0.25,9
2567,RAS_019,amb,0.25,4
2568,RAS_019,amb,0.21875,8
2569,RAS_019,amb,0.25,2
2570,RAS_019,amb,0.25,4
2571,RAS_019,amb,0.25,9
2572,RAS_019,amb,0.25,5
2573,RAS_019,amb,0.25,2
2574,RAS_019,amb,0.25,10
2575,RAS_019,amb,0.25,4
2576,RAS_019,amb,0.25,2
2577,RAS_019,amb,0.178571428571429,7
2578,RAS_019,amb,0.178571428571429,7
2579,RAS_019,amb,0.25,10
2580,RAS_019,amb,0.178571428571429,7
2581,RAS_019,amb,0.25,10
2582,RAS_019,amb,0.25,4
2583,RAS_019,amb,0.25,5
2584,RAS_019,amb,0.25,4
2585,RAS_019,amb,0.25,2
2586,RAS_019,amb,0.25,9
2587,RAS_019,amb,0.25,8
2588,RAS_019,amb,0.25,10
2589,RAS_019,amb,0.178571428571429,7
2590,RAS_019,amb,0.25,10
2591,RAS_019,amb,0.25,5
2592,RAS_019,amb,0.178571428571429,7
2593,RAS_019,amb,0.25,5
2594,RAS_019,amb,0.25,9
2595,RAS_019,amb,0.25,2
2596,RAS_019,amb,0.25,2
2597,RAS_019,amb,0.25,2
2598,RAS_019,amb,0.25,8
2599,RAS_019,amb,0.25,4
2600,RAS_019,amb,0.25,4
2601,RAS_020,amb,0.4,10
2602,RAS_020,amb,0.5,2
2603,RAS_020,amb,0.25,4
2604,RAS_020,amb,0.571428571428571,7
2605,RAS_020,amb,0.25,7
2606,RAS_020,amb,0.4375,4
2607,RAS_020,amb,0.428571428571429,7
2608,RAS_020,amb,0.535714285714286,7
2609,RAS_020,amb,0.5,7
2610,RAS_020,amb,0.222222222222222,9
2611,RAS_020,amb,0.5,2
2612,RAS_020,amb,0.714285714285714,7
2613,RAS_020,amb,0.464285714285714,7
2614,RAS_020,amb,0.625,2
2615,RAS_020,amb,0,10
2616,RAS_020,amb,0.333333333333333,9
2617,RAS_020,amb,0.535714285714286,7
2618,RAS_020,amb,0.25,5
2619,RAS_020,amb,0.305555555555556,9
2620,RAS_020,amb,0.305555555555556,9
2621,RAS_020,amb,0.625,2
2622,RAS_020,amb,0.5,9
2623,RAS_020,amb,0.375,2
2624,RAS_020,amb,0.40625,8
2625,RAS_020,amb,0.53125,8
2626,RAS_020,amb,0.5,5
2627,RAS_020,amb,0.5,2
2628,RAS_020,amb,0.25,2
2629,RAS_020,amb,0.357142857142857,7
2630,RAS_020,amb,0.4375,4
2631,RAS_020,amb,0.09375,8
2632,RAS_020,amb,0.25,2
2633,RAS_020,amb,0.375,2
2634,RAS_020,amb,0.333333333333333,9
2635,RAS_020,amb,0.5,2
2636,RAS_020,amb,0.5,4
2637,RAS_020,amb,0.625,2
2638,RAS_020,amb,0.375,2
2639,RAS_020,amb,0.5,2
2640,RAS_020,amb,0.35,5
2641,RAS_020,amb,0.125,2
2642,RAS_020,amb,0.166666666666667,9
2643,RAS_020,amb,0.3125,4
2644,RAS_020,amb,0.3125,8
2645,RAS_020,amb,0.4,5
2646,RAS_020,amb,0.4,10
2647,RAS_020,amb,0.45,10
2648,RAS_020,amb,0.666666666666667,9
2649,RAS_020,amb,0.6875,4
2650,RAS_020,amb,0.3,5
2651,RAS_020,amb,0.40625,8
2652,RAS_020,amb,0.3125,8
2653,RAS_020,amb,0,10
2654,RAS_020,amb,0.5,8
2655,RAS_020,amb,0.5,8
2656,RAS_020,amb,0.45,5
2657,RAS_020,amb,0.375,2
2658,RAS_020,amb,0.375,2
2659,RAS_020,amb,0.4375,4
2660,RAS_020,amb,0.5625,4
2661,RAS_020,amb,0.53125,8
2662,RAS_020,amb,1,2
2663,RAS_020,amb,0.5,5
2664,RAS_020,amb,0.34375,8
2665,RAS_020,amb,0.5,2
2666,RAS_020,amb,0.275,10
2667,RAS_020,amb,0.285714285714286,7
2668,RAS_020,amb,0.5625,4
2669,RAS_020,amb,1,2
2670,RAS_020,amb,0.4,10
2671,RAS_020,amb,0.5,5
2672,RAS_020,amb,0.9375,4
2673,RAS_020,amb,0.5,2
2674,RAS_020,amb,0.3,5
2675,RAS_020,amb,0.3,5
2676,RAS_020,amb,0.5,10
2677,RAS_020,amb,0.222222222222222,9
2678,RAS_020,amb,0.305555555555556,9
2679,RAS_020,amb,0.375,10
2680,RAS_020,amb,0.275,10
2681,RAS_021,amb,0.5,2
2682,RAS_021,amb,0.375,8
2683,RAS_021,amb,0.361111111111111,9
2684,RAS_021,amb,0.4375,4
2685,RAS_021,amb,0.388888888888889,9
2686,RAS_021,amb,0.392857142857143,7
2687,RAS_021,amb,0.35,5
2688,RAS_021,amb,0.375,2
2689,RAS_021,amb,0.375,2
2690,RAS_021,amb,0.357142857142857,7
2691,RAS_021,amb,0.4375,8
2692,RAS_021,amb,0.428571428571429,7
2693,RAS_021,amb,0.5,5
2694,RAS_021,amb,0.475,10
2695,RAS_021,amb,0.357142857142857,7
2696,RAS_021,amb,0.416666666666667,9
2697,RAS_021,amb,0.361111111111111,9
2698,RAS_021,amb,0.5,2
2699,RAS_021,amb,0.4,5
2700,RAS_021,amb,0.375,2
2701,RAS_021,amb,0.34375,8
2702,RAS_021,amb,0.4,5
2703,RAS_021,amb,0.375,2
2704,RAS_021,amb,0.5,10
2705,RAS_021,amb,0.392857142857143,7
2706,RAS_021,amb,0.275,10
2707,RAS_021,amb,0.305555555555556,9
2708,RAS_021,amb,0.3125,8
2709,RAS_021,amb,0.333333333333333,9
2710,RAS_021,amb,0.375,4
2711,RAS_021,amb,0.388888888888889,9
2712,RAS_021,amb,0.375,2
2713,RAS_021,amb,0.375,2
2714,RAS_021,amb,0.428571428571429,7
2715,RAS_021,amb,0.375,2
2716,RAS_021,amb,0.4375,8
2717,RAS_021,amb,0.392857142857143,7
2718,RAS_021,amb,0.357142857142857,7
2719,RAS_021,amb,0.375,4
2720,RAS_021,amb,0.34375,8
2721,RAS_021,amb,0.5,10
2722,RAS_021,amb,0.375,4
2723,RAS_021,amb,0.5,2
2724,RAS_021,amb,0.5,10
2725,RAS_021,amb,0.375,2
2726,RAS_021,amb,0.4375,4
2727,RAS_021,amb,0.5,5
2728,RAS_021,amb,0.444444444444444,9
2729,RAS_021,amb,0.35,5
2730,RAS_021,amb,0.625,10
2731,RAS_021,amb,0.35,5
2732,RAS_021,amb,0.325,10
2733,RAS_021,amb,0.416666666666667,9
2734,RAS_021,amb,0.5,2
2735,RAS_021,amb,0.375,8
2736,RAS_021,amb,0.535714285714286,7
2737,RAS_021,amb,0.375,2
2738,RAS_021,amb,0.375,4
2739,RAS_021,amb,0.5,2
2740,RAS_021,amb,0.5,8
2741,RAS_021,amb,0.34375,8
2742,RAS_021,amb,0.361111111111111,9
2743,RAS_021,amb,0.5,2
2744,RAS_021,amb,0.5,4
2745,RAS_021,amb,0.357142857142857,7
2746,RAS_021,amb,0.5,5
2747,RAS_021,amb,0.375,2
2748,RAS_021,amb,0.375,8
2749,RAS_021,amb,0.45,5
2750,RAS_021,amb,0.4,5
2751,RAS_021,amb,0.5,10
2752,RAS_021,amb,0.5,10
2753,RAS_021,amb,0.375,2
2754,RAS_021,amb,0.375,2
2755,RAS_021,amb,0.375,4
2756,RAS_021,amb,0.5,2
2757,RAS_021,amb,0.375,2
2758,RAS_021,amb,0.425,10
2759,RAS_021,amb,0.375,4
2760,RAS_021,amb,0.4375,4
2761,RAS_022,amb,0.375,4
2762,RAS_022,amb,0.34375,8
2763,RAS_022,amb,0.3125,8
2764,RAS_022,amb,0.375,4
2765,RAS_022,amb,0.357142857142857,7
2766,RAS_022,amb,0.375,2
2767,RAS_022,amb,0.4,5
2768,RAS_022,amb,0.375,4
2769,RAS_022,amb,0.388888888888889,9
2770,RAS_022,amb,0.388888888888889,9
2771,RAS_022,amb,0.321428571428571,7
2772,RAS_022,amb,0.357142857142857,7
2773,RAS_022,amb,0.375,4
2774,RAS_022,amb,0.375,8
2775,RAS_022,amb,0.375,4
2776,RAS_022,amb,0.45,10
2777,RAS_022,amb,0.125,2
2778,RAS_022,amb,0.275,10
2779,RAS_022,amb,0.4,5
2780,RAS_022,amb,0.275,10
2781,RAS_022,amb,0.375,4
2782,RAS_022,amb,0.388888888888889,9
2783,RAS_022,amb,0.40625,8
2784,RAS_022,amb,0.388888888888889,9
2785,RAS_022,amb,0.361111111111111,9
2786,RAS_022,amb,0.375,2
2787,RAS_022,amb,0.357142857142857,7
2788,RAS_022,amb,0.375,4
2789,RAS_022,amb,0.375,2
2790,RAS_022,amb,0.4375,8
2791,RAS_022,amb,0.5,2
2792,RAS_022,amb,0.5,2
2793,RAS_022,amb,0.375,10
2794,RAS_022,amb,0.388888888888889,9
2795,RAS_022,amb,0.45,5
2796,RAS_022,amb,0.357142857142857,7
2797,RAS_022,amb,0.375,2
2798,RAS_022,amb,0.375,10
2799,RAS_022,amb,0.375,4
2800,RAS_022,amb,0.375,2
2801,RAS_022,amb,0.4375,8
2802,RAS_022,amb,0.5,5
2803,RAS_022,amb,0.25,4
2804,RAS_022,amb,0,7
2805,RAS_022,amb,0,9
2806,RAS_022,amb,0.4,5
2807,RAS_022,amb,0.5,2
2808,RAS_022,amb,0.35,10
2809,RAS_022,amb,0.428571428571429,7
2810,RAS_022,amb,0.375,2
2811,RAS_022,amb,0.375,2
2812,RAS_022,amb,0.45,5
2813,RAS_022,amb,0.375,2
2814,RAS_022,amb,0.25,5
2815,RAS_022,amb,0.375,10
2816,RAS_022,amb,0.375,8
2817,RAS_022,amb,0.5,2
2818,RAS_022,amb,0.375,2
2819,RAS_022,amb,0.357142857142857,7
2820,RAS_022,amb,0.357142857142857,7
2821,RAS_022,amb,0.34375,8
2822,RAS_022,amb,0.4,5
2823,RAS_022,amb,0.375,2
2824,RAS_022,amb,0.3125,8
2825,RAS_022,amb,0.45,5
2826,RAS_022,amb,0.375,2
2827,RAS_022,amb,0.416666666666667,9
2828,RAS_022,amb,0.375,2
2829,RAS_022,amb,0.25,10
2830,RAS_022,amb,0.357142857142857,7
2831,RAS_022,amb,0.416666666666667,9
2832,RAS_022,amb,0.416666666666667,9
2833,RAS_022,amb,0.4,5
2834,RAS_022,amb,0.375,2
2835,RAS_022,amb,0.375,2
2836,RAS_022,amb,0.425,10
2837,RAS_022,amb,0.425,10
2838,RAS_022,amb,0.4375,8
2839,RAS_022,amb,0.4375,4
2840,RAS_022,amb,0.375,2
2841,RAS_023,amb,0.35,10
2842,RAS_023,amb,0.1875,8
2843,RAS_023,amb,1,2
2844,RAS_023,amb,0.285714285714286,7
2845,RAS_023,amb,0.46875,8
2846,RAS_023,amb,0.375,4
2847,RAS_023,amb,0.3125,8
2848,RAS_023,amb,0.6,5
2849,RAS_023,amb,1,2
2850,RAS_023,amb,0.25,5
2851,RAS_023,amb,0.375,4
2852,RAS_023,amb,0.28125,8
2853,RAS_023,amb,0,2
2854,RAS_023,amb,0.142857142857143,7
2855,RAS_023,amb,0.111111111111111,9
2856,RAS_023,amb,0.25,4
2857,RAS_023,amb,0.1875,8
2858,RAS_023,amb,0.535714285714286,7
2859,RAS_023,amb,0.9375,4
2860,RAS_023,amb,0.166666666666667,9
2861,RAS_023,amb,0.1875,8
2862,RAS_023,amb,1,2
2863,RAS_023,amb,0.222222222222222,9
2864,RAS_023,amb,0.125,10
2865,RAS_023,amb,0.1875,4
2866,RAS_023,amb,1,2
2867,RAS_023,amb,0.3125,4
2868,RAS_023,amb,0.285714285714286,7
2869,RAS_023,amb,0.3,5
2870,RAS_023,amb,0.3,10
2871,RAS_023,amb,0.277777777777778,9
2872,RAS_023,amb,0.28125,8
2873,RAS_023,amb,0.305555555555556,9
2874,RAS_023,amb,0.35,5
2875,RAS_023,amb,0.375,2
2876,RAS_023,amb,0.375,2
2877,RAS_023,amb,0.275,10
2878,RAS_023,amb,0.375,2
2879,RAS_023,amb,0.277777777777778,9
2880,RAS_023,amb,0.5,2
2881,RAS_023,amb,0.275,10
2882,RAS_023,amb,0.375,2
2883,RAS_023,amb,0.3,5
2884,RAS_023,amb,0.277777777777778,9
2885,RAS_023,amb,0.275,10
2886,RAS_023,amb,0.25,2
2887,RAS_023,amb,0.375,4
2888,RAS_023,amb,0.321428571428571,7
2889,RAS_023,amb,0.35,5
2890,RAS_023,amb,0.277777777777778,9
2891,RAS_023,amb,0.375,2
2892,RAS_023,amb,0.5,9
2893,RAS_023,amb,0.357142857142857,7
2894,RAS_023,amb,0.35,5
2895,RAS_023,amb,0.125,8
2896,RAS_023,amb,0.4375,4
2897,RAS_023,amb,0.1,5
2898,RAS_023,amb,0.178571428571429,7
2899,RAS_023,amb,0.305555555555556,9
2900,RAS_023,amb,0.321428571428571,7
2901,RAS_023,amb,1,2
2902,RAS_023,amb,0.1875,8
2903,RAS_023,amb,1,2
2904,RAS_023,amb,0.25,10
2905,RAS_023,amb,1,2
2906,RAS_023,amb,0.1875,8
2907,RAS_023,amb,1,2
2908,RAS_023,amb,0.25,10
2909,RAS_023,amb,0.25,5
2910,RAS_023,amb,0.5,2
2911,RAS_023,amb,0.285714285714286,7
2912,RAS_023,amb,1,2
2913,RAS_023,amb,0.375,2
2914,RAS_023,amb,0.25,10
2915,RAS_023,amb,0.25,5
2916,RAS_023,amb,0.275,10
2917,RAS_023,amb,0.321428571428571,7
2918,RAS_023,amb,1,2
2919,RAS_023,amb,0.375,4
2920,RAS_023,amb,0.3125,4
2921,RAS_024,amb,0.5,5
2922,RAS_024,amb,0.166666666666667,9
2923,RAS_024,amb,0.4,5
2924,RAS_024,amb,0.277777777777778,9
2925,RAS_024,amb,0.357142857142857,7
2926,RAS_024,amb,0.625,2
2927,RAS_024,amb,0.375,2
2928,RAS_024,amb,0.625,2
2929,RAS_024,amb,0.45,5
2930,RAS_024,amb,0.428571428571429,7
2931,RAS_024,amb,0.361111111111111,9
2932,RAS_024,amb,0.285714285714286,7
2933,RAS_024,amb,0.25,10
2934,RAS_024,amb,0.375,2
2935,RAS_024,amb,0.3,5
2936,RAS_024,amb,0.375,10
2937,RAS_024,amb,0.321428571428571,7
2938,RAS_024,amb,0.5,2
2939,RAS_024,amb,0.3,10
2940,RAS_024,amb,0.3125,4
2941,RAS_024,amb,0.375,2
2942,RAS_024,amb,0.5,2
2943,RAS_024,amb,0.5,8
2944,RAS_024,amb,0.25,4
2945,RAS_024,amb,0.25,4
2946,RAS_024,amb,0.357142857142857,7
2947,RAS_024,amb,0.5,8
2948,RAS_024,amb,0.4,5
2949,RAS_024,amb,0.3125,8
2950,RAS_024,amb,0.25,4
2951,RAS_024,amb,0.3,10
2952,RAS_024,amb,0.25,2
2953,RAS_024,amb,0.571428571428571,7
2954,RAS_024,amb,0.388888888888889,9
2955,RAS_024,amb,0.5,2
2956,RAS_024,amb,0.416666666666667,9
2957,RAS_024,amb,0.3125,8
2958,RAS_024,amb,0.375,10
2959,RAS_024,amb,0.333333333333333,9
2960,RAS_024,amb,0.305555555555556,9
2961,RAS_024,amb,0.333333333333333,9
2962,RAS_024,amb,0.3125,4
2963,RAS_024,amb,0.285714285714286,7
2964,RAS_024,amb,0.3125,8
2965,RAS_024,amb,0.375,10
2966,RAS_024,amb,0.25,4
2967,RAS_024,amb,0.375,4
2968,RAS_024,amb,0.25,2
2969,RAS_024,amb,0.3,5
2970,RAS_024,amb,0.3125,8
2971,RAS_024,amb,0.5,8
2972,RAS_024,amb,0.25,5
2973,RAS_024,amb,0.375,4
2974,RAS_024,amb,0.392857142857143,7
2975,RAS_024,amb,0.45,5
2976,RAS_024,amb,0.5,2
2977,RAS_024,amb,0.35,5
2978,RAS_024,amb,0.375,2
2979,RAS_024,amb,0.25,2
2980,RAS_024,amb,0.1875,4
2981,RAS_024,amb,0.375,10
2982,RAS_024,amb,0.40625,8
2983,RAS_024,amb,0.375,10
2984,RAS_024,amb,0.392857142857143,7
2985,RAS_024,amb,0.3125,8
2986,RAS_024,amb,0.375,2
2987,RAS_024,amb,0.428571428571429,7
2988,RAS_024,amb,0.3125,8
2989,RAS_024,amb,0.25,2
2990,RAS_024,amb,0.375,4
2991,RAS_024,amb,0.375,10
2992,RAS_024,amb,0.333333333333333,9
2993,RAS_024,amb,0.375,2
2994,RAS_024,amb,0.4,5
2995,RAS_024,amb,0.25,2
2996,RAS_024,amb,0.375,2
2997,RAS_024,amb,0.333333333333333,9
2998,RAS_024,amb,0.375,2
2999,RAS_024,amb,0.375,2
3000,RAS_024,amb,0.1,10
3001,RAS_025,amb,0.3125,4
3002,RAS_025,amb,0.5,2
3003,RAS_025,amb,0.392857142857143,7
3004,RAS_025,amb,0.5,2
3005,RAS_025,amb,0.392857142857143,7
3006,RAS_025,amb,0.5,2
3007,RAS_025,amb,0.375,4
3008,RAS_025,amb,0.416666666666667,9
3009,RAS_025,amb,0.5,2
3010,RAS_025,amb,0.392857142857143,7
3011,RAS_025,amb,0.3125,8
3012,RAS_025,amb,0.5,2
3013,RAS_025,amb,0.5,10
3014,RAS_025,amb,0.375,4
3015,RAS_025,amb,0.5,2
3016,RAS_025,amb,0.5,2
3017,RAS_025,amb,0.5,10
3018,RAS_025,amb,0.5,2
3019,RAS_025,amb,0.375,4
3020,RAS_025,amb,0.5,2
3021,RAS_025,amb,0.333333333333333,9
3022,RAS_025,amb,0.3125,4
3023,RAS_025,amb,0.375,8
3024,RAS_025,amb,0.5,10
3025,RAS_025,amb,0.5,5
3026,RAS_025,amb,0.5,5
3027,RAS_025,amb,0.416666666666667,9
3028,RAS_025,amb,0.3125,8
3029,RAS_025,amb,0.78125,8
3030,RAS_025,amb,0.3125,8
3031,RAS_025,amb,0.361111111111111,9
3032,RAS_025,amb,0.5,2
3033,RAS_025,amb,0.40625,8
3034,RAS_025,amb,0.5,5
3035,RAS_025,amb,0.5,2
3036,RAS_025,amb,0.428571428571429,7
3037,RAS_025,amb,0.5,5
3038,RAS_025,amb,0.5,2
3039,RAS_025,amb,0.5,10
3040,RAS_025,amb,0.392857142857143,7
3041,RAS_025,amb,0.5,10
3042,RAS_025,amb,0.388888888888889,9
3043,RAS_025,amb,0.388888888888889,9
