ppnr,round,verdiensten,decision,price,mydrop,groupid,ingroupid,cv,signal,session,treatment,droporder,dropone,droptwo,dropthree,dropfour,dropfive,sigorder,sigone,sigtwo,sigthree,sigfour,sigfive,nashbidone,nashbidtwo,nashbidthree,nashbidfour,nashbidfive,bidsignalone,bidsignaltwo,bidsignalthree,bidsignalfour,bidsignalfive,bidsignal,sigavgone,sigavgtwo,sigavgthree,sigavgfour,sigavgfive,sigavg,brbidsignalone,brbidsignaltwo,brbidsignalthree,brbidsignalfour,brbidsignalfive,brbidsignal,sigavgonereal,sigavgtworeal,sigavgthreereal,sigavgfourreal,sigavgfivereal,nashbidreal,brsigavg,nashbid,brsigavgone,brsigavgtwo,brsigavgthree,brsigavgfour,brsigavgfive,profit,avgtotverd,totverdeuros,earnings,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,infosource,angledeg
33,14,20,0,115,100,1,4,102,94,3,2,2,20,100,103,115,120,3,70,90,94,112,126,78.448,89.943,91.667,96.839,100.86,70,90,94,112,126,94,70,80,84.667,91.5,95,84.667,89.865,96.622,97.973,104.05,108.78,97.973,70,57,104,103.5,112.5,79.54,0,0,0,0,0,0,0,-13,17.5,25,100,,,,,,,,,,,,
33,15,20,0,98,50,2,2,90,44,3,2,2,0,50,80,98,98,1,44,63,90,94,104,59.77,70.69,82.328,83.477,86.351,44,63,90,94,104,44,44,53.5,65.667,72.75,75.25,44,81.081,87.5,96.622,97.973,101.35,81.081,63,22,64.667,103.5,107,60.345,0,0,0,0,0,0,0,-8,17.5,25,100,,,,,,,,,,,,
33,16,13,1,98,100,1,5,91,96,3,2,5,50,55,95,98,100,4,33,90,95,96,103,51.868,84.626,86.782,87.069,89.08,33,90,95,96,103,96,33,61.5,72.667,78.5,80.25,78.5,77.365,96.622,98.311,98.649,101.01,98.649,103,41.5,68.333,103.5,105,87.835,0,0,0,0,0,0,0,-7,17.5,25,100,,,,,,,,,,,,
33,17,20,0,120,100,1,2,104,101,3,2,1,100,101,112,120,120,2,100,101,105,140,144,100,100.57,102.3,112.36,113.51,100,101,105,140,144,101,100,100.5,102,111.5,112.5,100.5,100,100.34,101.69,113.51,114.86,100.34,101,102.5,100.67,116,117,100,0,0,0,0,0,0,0,-16,17.5,25,100,,,,,,,,,,,,
33,18,20,0,103,100,2,3,103,94,3,2,3,0,66,100,103,110,3,56,64,94,100,123,68.391,72.989,85.92,87.644,94.253,56,64,94,100,123,94,56,60,71.333,78.5,84.25,71.333,85.135,87.838,97.973,100,107.77,97.973,64,28,75.333,106,111.75,75.805,0,0,0,0,0,0,0,0,17.5,25,100,,,,,,,,,,,,
33,19,20,0,86,75,2,4,94,73,3,2,1,75,76,78,86,88,3,55,67,73,77,113,67.672,74.569,77.155,78.305,88.649,55,67,73,77,113,73,55,61,65,68,77,65,84.797,88.851,90.878,92.23,104.39,90.878,73,76,73,94.75,109.25,67.672,0,0,0,0,0,0,0,8,17.5,25,100,,,,,,,,,,,,
33,20,9,1,100,103,1,4,89,103,3,2,5,55,73,75,100,103,4,52,73,79,103,112,65.517,77.586,80.172,87.069,89.655,52,73,79,103,112,103,52,62.5,68,76.75,79,76.75,83.784,90.878,92.905,101.01,104.05,101.01,112,64,66,100.75,106.75,87.51,0,0,0,0,0,0,0,-11,17.5,25,100,,,,,,,,,,,,
33,21,20,0,106,101,2,4,116,102,3,2,2,0,101,105,106,115,3,47,99,102,110,117,61.925,91.81,93.103,95.402,97.414,47,99,102,110,117,102,47,73,82.667,89.5,91.25,82.667,82.095,99.662,100.68,103.38,105.74,100.68,47,51,106.33,105.75,108.5,81.034,0,0,0,0,0,0,0,10,17.5,25,100,,,,,,,,,,,,
33,22,20,0,114,110,2,3,124,165,3,2,3,0,0,110,114,125,5,107,107,119,159,165,105.03,105.03,110.2,121.7,123.42,107,107,119,159,165,165,107,107,111,123,124.5,124.5,102.36,102.36,106.42,119.93,121.96,121.96,107,53.5,55,110.75,120.75,71.408,0,0,0,0,0,0,0,10,17.5,25,100,,,,,,,,,,,,
33,23,20,0,121,104,2,4,106,104,3,2,3,75,81,104,121,122,3,70,73,104,145,151,78.448,80.172,93.534,105.32,107.04,70,73,104,145,151,104,70,71.5,82.333,98,99.5,82.333,89.865,90.878,101.35,115.2,117.23,101.35,73,72.5,88.667,118.75,117.25,93.908,0,0,0,0,0,0,0,-15,17.5,25,100,,,,,,,,,,,,
33,24,20,0,110,110,1,5,96,124,3,2,3,70,86,110,110,115,4,44,103,120,124,130,59.77,93.678,101.01,102.16,103.88,44,103,120,124,130,124,44,73.5,89,97.75,99.25,97.75,81.081,101.01,106.76,108.11,110.14,108.11,103,57,97.333,112,113.5,105.06,0,0,0,0,0,0,0,-14,17.5,25,100,,,,,,,,,,,,
33,25,-5,1,96,105,2,5,71,128,3,2,5,0,86,95,96,105,5,45,50,57,71,128,60.489,63.362,66.379,70.402,86.782,45,50,57,71,128,128,45,47.5,50.667,55.75,70,70,81.419,83.108,85.473,90.203,109.46,109.46,57,22.5,81,93.5,113,95.172,0,0,0,0,0,0,0,-25,17.5,25,100,,,,,,,,,,,,
33,26,20,0,80,50,1,4,58,44,3,2,2,25,50,71,80,80,1,44,61,86,90,104,59.77,69.54,80.316,81.466,85.489,44,61,86,90,104,44,44,52.5,63.667,70.25,73.75,44,81.081,86.824,95.27,96.622,101.35,81.081,61,34.5,63.333,102.5,107,63.793,0,0,0,0,0,0,0,-22,17.5,25,100,,,,,,,,,,,,
33,27,20,0,95,69,1,1,90,70,3,2,1,69,85,94,95,99,1,70,80,110,111,118,78.448,84.195,97.126,97.414,99.425,70,80,110,111,118,70,70,75,86.667,92.75,94.5,70,89.865,93.243,103.38,103.72,106.08,89.865,70,90,93.333,110.5,101,78.448,0,0,0,0,0,0,0,-5,17.5,25,100,,,,,,,,,,,,
33,28,20,0,91,21,1,5,105,40,3,2,1,21,71,84,91,92,1,40,79,84,86,92,56.897,79.31,81.466,82.04,83.764,40,79,84,86,92,40,40,59.5,67.667,72.25,73.75,40,79.73,92.905,94.595,95.27,97.297,79.73,40,50,78,102,102.5,56.897,0,0,0,0,0,0,0,14,17.5,25,100,,,,,,,,,,,,
33,29,20,0,125,117,2,3,111,106,3,2,3,0,107,117,125,127,1,106,109,125,135,149,104.31,106.03,112.93,115.8,119.83,106,109,125,135,149,106,106,107.5,113.33,118.75,122.25,106,102.03,103.04,108.45,111.82,116.55,102.03,125,54.5,106.67,114.75,118.25,98.592,0,0,0,0,0,0,0,-14,17.5,25,100,,,,,,,,,,,,
33,30,20,0,113,113,2,4,138,160,3,2,3,0,86,113,113,115,4,63,102,143,160,166,73.42,95.833,113.51,118.39,120.11,63,102,143,160,166,160,63,82.5,102.67,117,118.5,117,87.5,100.68,114.53,120.27,122.3,120.27,63,51,105,121,122.5,109.89,0,0,0,0,0,0,0,25,17.5,25,100,,,,,,,,,,,,
34,1,20,0,166,160,2,3,120,175,3,2,2,145,160,165,166,167,4,77,148,171,175,177,83.477,124.28,134.2,135.34,135.92,77,148,171,175,177,175,77,112.5,132,142.75,143.25,142.75,92.23,116.22,123.99,125.34,126.01,125.34,77,160,163.67,118,125.25,135.86,0,0,0,0,0,0,0,-46,22.733334,34.8,139,,,,,,,,,,,,
34,2,20,0,145,130,2,1,118,124,3,2,2,0,130,140,145,145,2,62,124,135,138,192,72.701,108.33,113.07,113.94,129.45,62,124,135,138,192,124,62,93,107,114.75,128.25,93,87.162,108.11,111.82,112.84,131.08,108.11,62,62,131.67,115.5,129,95.402,0,0,0,0,0,0,0,-27,22.733334,34.8,139,,,,,,,,,,,,
34,3,20,0,123,123,1,3,131,134,3,2,4,56,95,120,123,124,3,94,102,134,140,146,95.69,100.29,114.08,115.8,117.53,94,102,134,140,146,134,94,98,110,117.5,119,110,97.973,100.68,111.49,113.51,115.54,111.49,102,75,110,114.5,117.5,112.81,0,0,0,0,0,0,0,8,22.733334,34.8,139,,,,,,,,,,,,
34,4,20,0,119,119,1,2,113,90,3,2,4,0,115,116,119,120,2,69,90,97,123,148,77.73,89.799,92.816,100.29,107.47,69,90,97,123,148,90,69,79.5,85.333,94.75,101,79.5,89.527,96.622,98.986,107.77,116.22,96.622,69,48.5,117.67,103.5,118,104.62,0,0,0,0,0,0,0,-6,22.733334,34.8,139,,,,,,,,,,,,
34,5,20,0,120,100,1,3,88,98,3,2,3,20,95,100,120,120,2,89,98,115,148,149,92.098,97.27,104.6,114.08,114.37,89,98,115,148,149,98,89,93.5,100.67,112.5,112.75,93.5,96.284,99.324,105.07,116.22,116.55,99.324,89,67.5,96,118,118.25,94.282,0,0,0,0,0,0,0,-32,22.733334,34.8,139,,,,,,,,,,,,
34,6,20,0,125,118,2,3,137,105,3,2,2,100,118,125,125,126,1,105,128,146,148,153,103.59,116.81,124.57,125.14,126.58,105,128,146,148,153,105,105,116.5,126.33,131.75,133,105,101.69,109.46,115.54,116.22,117.91,101.69,148,102.5,127.33,119.25,113,116.09,0,0,0,0,0,0,0,12,22.733334,34.8,139,,,,,,,,,,,,
34,7,20,0,115,113,2,2,89,67,3,2,3,55,100,113,115,116,2,32,67,119,127,128,51.149,71.264,93.678,95.977,96.264,32,67,119,127,128,67,32,49.5,72.667,86.25,86.5,49.5,77.027,88.851,106.42,109.12,109.46,88.851,32,91,89,113,110.75,101.98,0,0,0,0,0,0,0,-26,22.733334,34.8,139,,,,,,,,,,,,
34,8,20,0,162,136,1,5,139,113,3,2,1,136,152,162,162,165,1,113,130,163,163,196,109.34,119.11,133.33,133.33,142.82,113,130,163,163,196,113,113,121.5,135.33,142.25,150.5,113,104.39,110.14,121.28,121.28,132.43,104.39,113,133,155.67,130,121.75,109.34,0,0,0,0,0,0,0,-23,22.733334,34.8,139,,,,,,,,,,,,
34,9,20,0,132,114,2,4,133,86,3,2,2,0,114,121,132,132,1,86,127,141,146,195,89.943,113.51,119.54,120.98,135.06,86,127,141,146,195,86,86,106.5,118,125,137.25,86,95.27,109.12,113.85,115.54,132.09,95.27,127,43,123,117.5,129.75,97.126,0,0,0,0,0,0,0,1,22.733334,34.8,139,,,,,,,,,,,,
34,10,25,1,51,80,2,4,56,64,3,2,5,0,25,50,51,80,5,33,43,47,55,64,51.868,57.615,59.339,61.638,64.224,33,43,47,55,64,64,33,38,41,44.5,46.75,46.75,77.365,80.743,82.095,84.797,87.838,87.838,47,16.5,31,94.75,97,53.64,0,0,0,0,0,0,0,5,22.733334,34.8,139,,,,,,,,,,,,
34,11,47,1,88,92,2,2,115,95,3,2,5,22,40,85,88,92,4,70,94,95,95,116,78.448,92.241,92.672,92.672,98.707,70,94,95,95,116,95,70,82,86.333,88.5,93.75,88.5,89.865,97.973,98.311,98.311,105.41,98.311,70,58.5,65.333,104.5,104.75,83.632,0,0,0,0,0,0,0,27,22.733334,34.8,139,,,,,,,,,,,,
34,12,20,0,103,103,2,2,81,108,3,2,4,10,41,56,103,105,4,0,35,48,108,121,28.161,48.276,53.879,71.121,74.856,0,35,48,108,121,108,0,17.5,27.667,47.75,51,47.75,66.216,78.041,82.432,102.7,107.09,102.7,48,22.5,27.333,108,111.25,71.494,0,0,0,0,0,0,0,-22,22.733334,34.8,139,,,,,,,,,,,,
34,13,20,0,111,53,2,3,118,52,3,2,1,53,105,110,111,113,1,52,112,117,141,142,65.517,100,102.16,109.05,109.34,52,112,117,141,142,52,52,82,93.667,105.5,105.75,52,83.784,104.05,105.74,113.85,114.19,83.784,52,82.5,109,116.25,116.5,65.517,0,0,0,0,0,0,0,7,22.733334,34.8,139,,,,,,,,,,,,
34,14,20,0,151,139,2,3,130,157,3,2,2,105,139,150,151,152,2,105,157,162,166,171,103.59,133.48,135.63,136.78,138.22,105,157,162,166,171,157,105,131,141.33,147.5,148.75,131,101.69,119.26,120.95,122.3,123.99,119.26,105,131,148,123.75,121.5,133.68,0,0,0,0,0,0,0,-21,22.733334,34.8,139,,,,,,,,,,,,
34,15,12,1,98,98,2,5,90,104,3,2,5,0,50,80,98,98,5,44,63,90,94,104,59.77,70.69,82.328,83.477,86.351,44,63,90,94,104,104,44,53.5,65.667,72.75,75.25,75.25,81.081,87.5,96.622,97.973,101.35,101.35,63,22,64.667,103.5,107,78.161,0,0,0,0,0,0,0,-8,22.733334,34.8,139,,,,,,,,,,,,
34,16,20,0,100,65,2,4,74,60,3,2,2,0,65,91,100,100,2,40,60,65,100,130,56.897,68.391,70.546,80.603,89.224,40,60,65,100,130,60,40,50,55,66.25,73.75,50,79.73,86.486,88.176,100,110.14,86.486,65,30,86.667,91,106,58.621,0,0,0,0,0,0,0,-26,22.733334,34.8,139,,,,,,,,,,,,
34,17,20,0,90,10,2,5,93,55,3,2,2,0,10,85,90,103,1,55,95,117,120,130,67.672,90.661,100.14,101.01,103.88,55,95,117,120,130,55,55,75,89,96.75,99.25,55,84.797,98.311,105.74,106.76,110.14,84.797,120,27.5,45.667,104.75,113.5,78.736,0,0,0,0,0,0,0,3,22.733334,34.8,139,,,,,,,,,,,,
34,18,20,0,103,103,2,1,103,100,3,2,4,0,66,100,103,110,4,56,64,94,100,123,68.391,72.989,85.92,87.644,94.253,56,64,94,100,123,100,56,60,71.333,78.5,84.25,78.5,85.135,87.838,97.973,100,107.77,100,64,28,75.333,106,111.75,85.594,0,0,0,0,0,0,0,0,22.733334,34.8,139,,,,,,,,,,,,
34,19,20,0,86,78,2,3,94,67,3,2,3,75,76,78,86,88,2,55,67,73,77,113,67.672,74.569,77.155,78.305,88.649,55,67,73,77,113,67,55,61,65,68,77,61,84.797,88.851,90.878,92.23,104.39,88.851,73,76,73,94.75,109.25,79.397,0,0,0,0,0,0,0,8,22.733334,34.8,139,,,,,,,,,,,,
34,20,20,0,57,56,2,1,79,36,3,2,3,0,30,56,57,60,1,36,57,65,98,110,54.023,66.092,69.54,79.023,82.471,36,57,65,98,110,36,36,46.5,52.667,64,67,36,78.378,85.473,88.176,99.324,103.38,78.378,110,28.5,32,97.25,105.5,55.029,0,0,0,0,0,0,0,22,22.733334,34.8,139,,,,,,,,,,,,
34,21,20,0,118,118,1,1,105,108,3,2,4,0,85,117,118,125,3,73,83,108,163,168,80.603,86.351,97.126,112.93,114.37,73,83,108,163,168,108,73,78,88,106.75,108,88,90.878,94.257,102.7,121.28,122.97,102.7,73,41.5,111,108,123,111.82,0,0,0,0,0,0,0,-13,22.733334,34.8,139,,,,,,,,,,,,
34,22,20,0,114,114,2,1,124,119,3,2,4,0,0,110,114,125,3,107,107,119,159,165,105.03,105.03,110.2,121.7,123.42,107,107,119,159,165,119,107,107,111,123,124.5,111,102.36,102.36,106.42,119.93,121.96,106.42,107,53.5,55,110.75,120.75,95.498,0,0,0,0,0,0,0,10,22.733334,34.8,139,,,,,,,,,,,,
34,23,20,0,121,81,2,3,106,70,3,2,2,75,81,104,121,122,1,70,73,104,145,151,78.448,80.172,93.534,105.32,107.04,70,73,104,145,151,70,70,71.5,82.333,98,99.5,70,89.865,90.878,101.35,115.2,117.23,89.865,73,72.5,88.667,118.75,117.25,79.885,0,0,0,0,0,0,0,-15,22.733334,34.8,139,,,,,,,,,,,,
34,24,20,0,110,110,1,3,96,120,3,2,4,70,86,110,110,115,3,44,103,120,124,130,59.77,93.678,101.01,102.16,103.88,44,103,120,124,130,120,44,73.5,89,97.75,99.25,89,81.081,101.01,106.76,108.11,110.14,106.76,103,57,97.333,112,113.5,101.26,0,0,0,0,0,0,0,-14,22.733334,34.8,139,,,,,,,,,,,,
34,25,20,0,96,95,2,3,71,71,3,2,3,0,86,95,96,105,4,45,50,57,71,128,60.489,63.362,66.379,70.402,86.782,45,50,57,71,128,71,45,47.5,50.667,55.75,70,55.75,81.419,83.108,85.473,90.203,109.46,90.203,57,22.5,81,93.5,113,64.454,0,0,0,0,0,0,0,-25,22.733334,34.8,139,,,,,,,,,,,,
34,26,19,1,125,126,2,2,124,168,3,2,5,0,53,121,125,126,4,77,102,124,168,183,83.477,97.845,107.33,119.97,124.28,77,102,124,168,183,168,77,89.5,101,117.75,121.5,117.75,92.23,100.68,108.11,122.97,128.04,122.97,102,38.5,76.667,126.75,123,113.89,0,0,0,0,0,0,0,-1,22.733334,34.8,139,,,,,,,,,,,,
34,27,54,1,67,75,2,5,101,107,3,2,5,0,0,50,67,75,5,4,18,45,70,107,31.034,39.08,50.718,57.902,68.534,4,18,45,70,107,107,4,11,22.333,34.25,43.5,43.5,67.568,72.297,81.419,89.865,102.36,102.36,4,9,23.333,92.25,107.75,62.165,0,0,0,0,0,0,0,34,22.733334,34.8,139,,,,,,,,,,,,
34,28,20,0,104,101,2,1,94,97,3,2,3,60,86,101,104,105,4,62,62,72,97,139,72.701,72.701,77.011,84.195,96.264,62,62,72,97,139,97,62,62,65.333,73.25,83.75,73.25,87.162,87.162,90.541,98.986,113.18,98.986,62,61,89.667,99,115.75,79.195,0,0,0,0,0,0,0,-10,22.733334,34.8,139,,,,,,,,,,,,
34,29,20,0,78,77,1,1,67,65,3,2,3,50,70,77,78,80,3,12,63,65,77,91,36.782,66.092,66.954,70.402,74.425,12,63,65,77,91,65,12,37.5,46.667,54.25,57.75,46.667,70.27,87.5,88.176,92.23,96.959,88.176,91,31,68.333,96.75,100.25,71.121,0,0,0,0,0,0,0,-11,22.733334,34.8,139,,,,,,,,,,,,
34,30,45,1,113,115,2,3,138,166,3,2,5,0,86,113,113,115,5,63,102,143,160,166,73.42,95.833,113.51,118.39,120.11,63,102,143,160,166,166,63,82.5,102.67,117,118.5,118.5,87.5,100.68,114.53,120.27,122.3,122.3,63,51,105,121,122.5,111.61,0,0,0,0,0,0,0,25,22.733334,34.8,139,,,,,,,,,,,,
35,1,20,0,109,108,1,2,91,83,3,2,3,30,103,108,109,125,3,66,69,83,105,131,75.575,77.299,83.333,89.655,97.126,66,69,83,105,131,83,66,67.5,72.667,80.75,87.25,72.667,88.514,89.527,94.257,101.69,110.47,94.257,69,48,96.333,107.25,113.75,83.707,0,0,0,0,0,0,0,-18,21.466667,25,100,,,,,,,,,,,,
35,2,20,0,90,77,1,3,74,59,3,2,2,12,77,90,90,92,1,59,69,76,112,112,70.546,76.293,79.31,89.655,89.655,59,69,76,112,112,59,59,64,68,79,79,59,86.149,89.527,91.892,104.05,104.05,86.149,76,35.5,74.333,109,109,66,0,0,0,0,0,0,0,-16,21.466667,25,100,,,,,,,,,,,,
35,3,20,0,95,20,2,3,66,66,3,2,2,0,20,90,95,114,2,50,66,85,111,114,64.08,73.276,81.466,88.937,89.799,50,66,85,111,114,66,50,58,67,78,78.75,58,83.108,88.514,94.932,103.72,104.73,88.514,50,33,41.667,108.75,109.5,62.069,0,0,0,0,0,0,0,-29,21.466667,25,100,,,,,,,,,,,,
35,4,20,0,101,20,2,2,89,57,3,2,2,10,20,100,101,113,2,49,57,74,100,113,63.362,67.96,75.287,82.759,86.494,49,57,74,100,113,57,49,53,60,70,73.25,53,82.77,85.473,91.216,100,104.39,85.473,49,33.5,46.667,99.5,109.25,58.736,0,0,0,0,0,0,0,-12,21.466667,25,100,,,,,,,,,,,,
35,5,20,0,115,110,2,1,70,126,3,2,2,50,110,112,115,122,4,102,108,113,126,154,101.44,104.89,107.04,110.78,118.82,102,108,113,126,154,126,102,105,107.67,112.25,119.25,112.25,100.68,102.7,104.39,108.78,118.24,108.78,108,88,111,106.5,119.5,95.402,0,0,0,0,0,0,0,-45,21.466667,25,100,,,,,,,,,,,,
35,6,20,0,116,88,1,1,130,83,3,2,2,50,88,108,116,117,1,83,91,134,141,171,87.787,92.385,110.92,112.93,121.55,83,91,134,141,171,83,83,87,102.67,112.25,119.75,83,94.257,96.959,111.49,113.85,123.99,94.257,134,66.5,89,116.25,123.75,85.632,0,0,0,0,0,0,0,14,21.466667,25,100,,,,,,,,,,,,
35,7,20,0,121,96,1,1,129,104,3,2,1,96,106,115,121,121,3,73,98,104,118,147,80.603,94.971,97.557,101.58,109.91,73,98,104,118,147,104,73,85.5,91.667,98.25,105.5,91.667,90.878,99.324,101.35,106.08,115.88,101.35,104,107,95,105.5,117.75,80.603,0,0,0,0,0,0,0,8,21.466667,25,100,,,,,,,,,,,,
35,8,20,0,162,162,1,2,139,163,3,2,3,136,152,162,162,165,3,113,130,163,163,196,109.34,119.11,133.33,133.33,142.82,113,130,163,163,196,163,113,121.5,135.33,142.25,150.5,135.33,104.39,110.14,121.28,121.28,132.43,121.28,113,133,155.67,130,121.75,144.07,0,0,0,0,0,0,0,-23,21.466667,25,100,,,,,,,,,,,,
35,9,20,0,82,80,1,3,119,109,3,2,3,50,72,80,82,100,4,49,71,74,109,124,63.362,76.006,77.299,87.356,91.667,49,71,74,109,124,109,49,60,64.667,75.75,79.5,75.75,82.77,90.203,91.216,103.04,108.11,103.04,74,60.5,84.333,93.25,112,75.46,0,0,0,0,0,0,0,37,21.466667,25,100,,,,,,,,,,,,
35,10,20,0,90,50,1,4,91,47,3,2,2,5,50,50,90,90,1,47,59,86,89,96,61.925,68.822,80.46,81.322,83.333,47,59,86,89,96,47,47,53,64,70.25,72,47,82.095,86.149,95.27,96.284,98.649,82.095,59,26,63,102.5,105,58.966,0,0,0,0,0,0,0,1,21.466667,25,100,,,,,,,,,,,,
35,11,20,0,88,88,2,5,115,94,3,2,4,22,40,85,88,92,2,70,94,95,95,116,78.448,92.241,92.672,92.672,98.707,70,94,95,95,116,94,70,82,86.333,88.5,93.75,82,89.865,97.973,98.311,98.311,105.41,97.973,70,58.5,65.333,104.5,104.75,77.598,0,0,0,0,0,0,0,27,21.466667,25,100,,,,,,,,,,,,
35,12,20,0,120,106,1,1,98,102,3,2,2,0,106,117,120,125,2,79,102,105,121,146,84.914,98.132,99.425,104.02,111.21,79,102,105,121,146,102,79,90.5,95.333,101.75,108,90.5,92.905,100.68,101.69,107.09,115.54,100.68,79,51,119.33,111.25,107.25,82.759,0,0,0,0,0,0,0,-22,21.466667,25,100,,,,,,,,,,,,
35,13,21,1,90,92,1,4,91,108,3,2,5,40,40,55,90,92,4,38,51,63,108,124,55.46,62.931,68.103,81.034,85.632,38,51,63,108,124,108,38,44.5,50.667,65,69,65,79.054,83.446,87.5,102.7,108.11,102.7,51,51.5,39.333,112,108,78.391,0,0,0,0,0,0,0,1,21.466667,25,100,,,,,,,,,,,,
35,14,20,0,115,20,1,3,102,70,3,2,1,20,100,103,115,120,1,70,90,94,112,126,78.448,89.943,91.667,96.839,100.86,70,90,94,112,126,70,70,80,84.667,91.5,95,70,89.865,96.622,97.973,104.05,108.78,89.865,70,57,104,103.5,112.5,78.448,0,0,0,0,0,0,0,-13,21.466667,25,100,,,,,,,,,,,,
35,15,20,0,92,92,1,2,86,99,3,2,4,20,72,72,92,100,4,60,87,92,99,109,71.264,86.782,88.937,90.948,93.822,60,87,92,99,109,99,60,73.5,79.667,84.5,87,84.5,86.486,95.608,97.297,99.662,103.04,99.662,87,40,78.667,105.75,108.25,79.483,0,0,0,0,0,0,0,-6,21.466667,25,100,,,,,,,,,,,,
35,16,20,0,98,98,1,2,91,90,3,2,4,50,55,95,98,100,2,33,90,95,96,103,51.868,84.626,86.782,87.069,89.08,33,90,95,96,103,90,33,61.5,72.667,78.5,80.25,61.5,77.365,96.622,98.311,98.649,101.01,96.622,103,41.5,68.333,103.5,105,85.824,0,0,0,0,0,0,0,-7,21.466667,25,100,,,,,,,,,,,,
35,17,20,0,120,112,1,4,104,100,3,2,3,100,101,112,120,120,1,100,101,105,140,144,100,100.57,102.3,112.36,113.51,100,101,105,140,144,100,100,100.5,102,111.5,112.5,100,100,100.34,101.69,113.51,114.86,100,101,102.5,100.67,116,117,102.39,0,0,0,0,0,0,0,-16,21.466667,25,100,,,,,,,,,,,,
35,18,20,1,103,110,2,2,103,123,3,2,5,0,66,100,103,110,5,56,64,94,100,123,68.391,72.989,85.92,87.644,94.253,56,64,94,100,123,123,56,60,71.333,78.5,84.25,84.25,85.135,87.838,97.973,100,107.77,107.77,64,28,75.333,106,111.75,92.203,0,0,0,0,0,0,0,0,21.466667,25,100,,,,,,,,,,,,
35,19,56,1,62,70,1,1,98,124,3,2,5,0,50,51,62,70,5,21,30,51,112,124,43.247,48.42,57.471,75,78.448,21,30,51,112,124,124,21,25.5,34,53.5,56.5,56.5,73.311,76.351,83.446,104.05,108.11,108.11,21,56,50.333,88.5,112,75.019,0,0,0,0,0,0,0,36,21.466667,25,100,,,,,,,,,,,,
35,20,42,1,57,60,2,5,79,98,3,2,5,0,30,56,57,60,4,36,57,65,98,110,54.023,66.092,69.54,79.023,82.471,36,57,65,98,110,98,36,46.5,52.667,64,67,64,78.378,85.473,88.176,99.324,103.38,99.324,110,28.5,32,97.25,105.5,69.464,0,0,0,0,0,0,0,22,21.466667,25,100,,,,,,,,,,,,
35,21,20,0,106,0,2,3,116,47,3,2,1,0,101,105,106,115,1,47,99,102,110,117,61.925,91.81,93.103,95.402,97.414,47,99,102,110,117,47,47,73,82.667,89.5,91.25,47,82.095,99.662,100.68,103.38,105.74,82.095,47,51,106.33,105.75,108.5,61.925,0,0,0,0,0,0,0,10,21.466667,25,100,,,,,,,,,,,,
35,22,20,0,135,133,1,1,167,141,3,2,3,0,126,133,135,135,1,141,152,154,167,192,129.45,135.78,136.64,140.37,147.56,141,152,154,167,192,141,141,146.5,149,153.5,159.75,141,113.85,117.57,118.24,122.64,131.08,113.85,154,76,131,122.75,129,115.46,0,0,0,0,0,0,0,32,21.466667,25,100,,,,,,,,,,,,
35,23,5,1,121,122,2,2,106,145,3,2,5,75,81,104,121,122,4,70,73,104,145,151,78.448,80.172,93.534,105.32,107.04,70,73,104,145,151,145,70,71.5,82.333,98,99.5,98,89.865,90.878,101.35,115.2,117.23,115.2,73,72.5,88.667,118.75,117.25,110.67,0,0,0,0,0,0,0,-15,21.466667,25,100,,,,,,,,,,,,
35,24,20,0,118,118,2,4,84,105,3,2,4,100,102,115,118,120,3,66,101,105,144,172,75.575,95.69,97.414,108.62,116.67,66,101,105,144,172,105,66,83.5,90.667,104,111,90.667,88.514,100.34,101.69,114.86,124.32,101.69,101,83,116,107.25,124,117.55,0,0,0,0,0,0,0,-34,21.466667,25,100,,,,,,,,,,,,
35,25,20,0,96,96,2,2,71,50,3,2,4,0,86,95,96,105,2,45,50,57,71,128,60.489,63.362,66.379,70.402,86.782,45,50,57,71,128,50,45,47.5,50.667,55.75,70,47.5,81.419,83.108,85.473,90.203,109.46,83.108,57,22.5,81,93.5,113,78.793,0,0,0,0,0,0,0,-25,21.466667,25,100,,,,,,,,,,,,
35,26,20,0,125,0,2,3,124,102,3,2,1,0,53,121,125,126,2,77,102,124,168,183,83.477,97.845,107.33,119.97,124.28,77,102,124,168,183,102,77,89.5,101,117.75,121.5,89.5,92.23,100.68,108.11,122.97,128.04,100.68,102,38.5,76.667,126.75,123,83.477,0,0,0,0,0,0,0,-1,21.466667,25,100,,,,,,,,,,,,
35,27,20,0,67,0,2,3,101,4,3,2,2,0,0,50,67,75,1,4,18,45,70,107,31.034,39.08,50.718,57.902,68.534,4,18,45,70,107,4,4,11,22.333,34.25,43.5,4,67.568,72.297,81.419,89.865,102.36,67.568,4,9,23.333,92.25,107.75,31.034,0,0,0,0,0,0,0,34,21.466667,25,100,,,,,,,,,,,,
35,28,20,0,104,104,2,2,94,72,3,2,4,60,86,101,104,105,3,62,62,72,97,139,72.701,72.701,77.011,84.195,96.264,62,62,72,97,139,72,62,62,65.333,73.25,83.75,65.333,87.162,87.162,90.541,98.986,113.18,90.541,62,61,89.667,99,115.75,93.621,0,0,0,0,0,0,0,-10,21.466667,25,100,,,,,,,,,,,,
