round,ppnr,groupid,ingroupid,bidnr,price,session,biddinground,currentprice,jump,decision,cv,signal,q5,q6,q7,q8,q9,q10,q11,q12,profit,firstjump,bidcount,entering,verdiensten
2,1610,2,3,1,80,16,4,60,20,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,2,90,16,6,85,5,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,3,95,16,7,90,5,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,4,103,16,9,100,3,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,5,110,16,10,103,7,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,6,130,16,11,110,20,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,7,131,16,12,130,1,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,8,133,16,14,132,1,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,9,134,16,15,133,1,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,10,135,16,17,134,1,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,11,136,16,18,135,1,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,12,137,16,19,136,1,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,13,138,16,20,137,1,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,14,139,16,21,138,1,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,15,140,16,22,139,1,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,16,141,16,23,140,1,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,17,142,16,24,141,1,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,18,143,16,25,142,1,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,19,144,16,26,143,1,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,20,145,16,27,144,1,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,21,146,16,28,145,1,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,22,147,16,29,146,1,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,23,148,16,30,147,1,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,24,149,16,31,148,1,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,25,150,16,32,149,1,1,88,99,,,,,,,,,-62,,26,0,-62
2,1610,2,3,26,151,16,33,150,1,1,88,99,,,,,,,,,-62,,26,0,-62
3,1610,2,2,1,70,16,2,50,20,0,121,99,,,,,,,,,-4,,5,0,0
3,1610,2,2,2,71,16,4,70,1,0,121,99,,,,,,,,,-4,,5,0,0
3,1610,2,2,3,72,16,5,71,1,0,121,99,,,,,,,,,-4,,5,0,0
3,1610,2,2,4,73,16,6,72,1,0,121,99,,,,,,,,,-4,,5,0,0
3,1610,2,2,5,101,16,11,100,1,0,121,99,,,,,,,,,-4,,5,0,0
4,1610,1,3,1,5,16,1,0,5,1,62,8,,,,,,,,,-53,5,13,1,-53
4,1610,1,3,2,51,16,6,50,1,1,62,8,,,,,,,,,-53,5,13,1,-53
4,1610,1,3,3,76,16,9,75,1,1,62,8,,,,,,,,,-53,5,13,1,-53
4,1610,1,3,4,77,16,10,76,1,1,62,8,,,,,,,,,-53,5,13,1,-53
4,1610,1,3,5,78,16,11,77,1,1,62,8,,,,,,,,,-53,5,13,1,-53
4,1610,1,3,6,79,16,12,78,1,1,62,8,,,,,,,,,-53,5,13,1,-53
4,1610,1,3,7,80,16,13,79,1,1,62,8,,,,,,,,,-53,5,13,1,-53
4,1610,1,3,8,83,16,15,82,1,1,62,8,,,,,,,,,-53,5,13,1,-53
4,1610,1,3,9,85,16,16,83,2,1,62,8,,,,,,,,,-53,5,13,1,-53
4,1610,1,3,10,87,16,17,85,2,1,62,8,,,,,,,,,-53,5,13,1,-53
4,1610,1,3,11,96,16,19,95,1,1,62,8,,,,,,,,,-53,5,13,1,-53
4,1610,1,3,12,99,16,21,98,1,1,62,8,,,,,,,,,-53,5,13,1,-53
4,1610,1,3,13,115,16,22,99,16,1,62,8,,,,,,,,,-53,5,13,1,-53
5,1610,1,3,1,115,16,1,0,115,1,94,115,,,,,,,,,-16,115,1,1,-16
6,1610,1,3,1,15,16,3,12,3,0,107,108,,,,,,,,,-36,,11,0,0
6,1610,1,3,2,31,16,5,30,1,0,107,108,,,,,,,,,-36,,11,0,0
6,1610,1,3,3,51,16,6,50,1,0,107,108,,,,,,,,,-36,,11,0,0
6,1610,1,3,4,52,16,8,51,1,0,107,108,,,,,,,,,-36,,11,0,0
6,1610,1,3,5,60,16,10,59,1,0,107,108,,,,,,,,,-36,,11,0,0
6,1610,1,3,6,61,16,11,60,1,0,107,108,,,,,,,,,-36,,11,0,0
6,1610,1,3,7,62,16,12,61,1,0,107,108,,,,,,,,,-36,,11,0,0
6,1610,1,3,8,73,16,14,72,1,0,107,108,,,,,,,,,-36,,11,0,0
6,1610,1,3,9,74,16,15,73,1,0,107,108,,,,,,,,,-36,,11,0,0
6,1610,1,3,10,81,16,17,80,1,0,107,108,,,,,,,,,-36,,11,0,0
6,1610,1,3,11,88,16,21,87,1,0,107,108,,,,,,,,,-36,,11,0,0
7,1610,2,2,1,1,16,2,0,1,0,106,105,,,,,,,,,-8,1,12,1,0
7,1610,2,2,2,2,16,3,1,1,0,106,105,,,,,,,,,-8,1,12,1,0
7,1610,2,2,3,3,16,4,2,1,0,106,105,,,,,,,,,-8,1,12,1,0
7,1610,2,2,4,4,16,5,3,1,0,106,105,,,,,,,,,-8,1,12,1,0
7,1610,2,2,5,5,16,6,4,1,0,106,105,,,,,,,,,-8,1,12,1,0
7,1610,2,2,6,11,16,7,10,1,0,106,105,,,,,,,,,-8,1,12,1,0
7,1610,2,2,7,100,16,9,99,1,0,106,105,,,,,,,,,-8,1,12,1,0
7,1610,2,2,8,101,16,10,100,1,0,106,105,,,,,,,,,-8,1,12,1,0
7,1610,2,2,9,111,16,11,110,1,0,106,105,,,,,,,,,-8,1,12,1,0
7,1610,2,2,10,112,16,12,111,1,0,106,105,,,,,,,,,-8,1,12,1,0
7,1610,2,2,11,113,16,13,112,1,0,106,105,,,,,,,,,-8,1,12,1,0
7,1610,2,2,12,114,16,14,113,1,0,106,105,,,,,,,,,-8,1,12,1,0
8,1610,2,2,1,100,16,3,50,50,0,79,145,,,,,,,,,-121,,18,0,0
8,1610,2,2,2,109,16,5,100,9,0,79,145,,,,,,,,,-121,,18,0,0
8,1610,2,2,3,111,16,7,109,2,0,79,145,,,,,,,,,-121,,18,0,0
8,1610,2,2,4,118,16,9,111,7,0,79,145,,,,,,,,,-121,,18,0,0
8,1610,2,2,5,120,16,10,118,2,0,79,145,,,,,,,,,-121,,18,0,0
8,1610,2,2,6,125,16,11,120,5,0,79,145,,,,,,,,,-121,,18,0,0
8,1610,2,2,7,130,16,14,125,5,0,79,145,,,,,,,,,-121,,18,0,0
8,1610,2,2,8,135,16,15,130,5,0,79,145,,,,,,,,,-121,,18,0,0
8,1610,2,2,9,140,16,16,135,5,0,79,145,,,,,,,,,-121,,18,0,0
8,1610,2,2,10,145,16,17,140,5,0,79,145,,,,,,,,,-121,,18,0,0
8,1610,2,2,11,150,16,19,145,5,0,79,145,,,,,,,,,-121,,18,0,0
8,1610,2,2,12,151,16,20,150,1,0,79,145,,,,,,,,,-121,,18,0,0
8,1610,2,2,13,152,16,21,151,1,0,79,145,,,,,,,,,-121,,18,0,0
8,1610,2,2,14,153,16,22,152,1,0,79,145,,,,,,,,,-121,,18,0,0
8,1610,2,2,15,160,16,23,153,7,0,79,145,,,,,,,,,-121,,18,0,0
8,1610,2,2,16,170,16,24,160,10,0,79,145,,,,,,,,,-121,,18,0,0
8,1610,2,2,17,190,16,26,170,20,0,79,145,,,,,,,,,-121,,18,0,0
8,1610,2,2,18,200,16,27,190,10,0,79,145,,,,,,,,,-121,,18,0,0
9,1610,1,3,1,101,16,3,100,1,0,104,52,,,,,,,,,-8,,1,0,0
10,1610,1,1,1,132,16,2,100,32,0,156,168,,,,,,,,,16,,1,0,0
11,1610,2,3,1,34,16,3,27,7,1,80,92,,,,,,,,,-90,,9,0,-90
11,1610,2,3,2,130,16,12,63,67,1,80,92,,,,,,,,,-90,,9,0,-90
11,1610,2,3,3,135,16,13,130,5,1,80,92,,,,,,,,,-90,,9,0,-90
11,1610,2,3,4,137,16,14,135,2,1,80,92,,,,,,,,,-90,,9,0,-90
11,1610,2,3,5,138,16,15,137,1,1,80,92,,,,,,,,,-90,,9,0,-90
11,1610,2,3,6,140,16,17,139,1,1,80,92,,,,,,,,,-90,,9,0,-90
11,1610,2,3,7,141,16,18,140,1,1,80,92,,,,,,,,,-90,,9,0,-90
11,1610,2,3,8,142,16,19,141,1,1,80,92,,,,,,,,,-90,,9,0,-90
11,1610,2,3,9,190,16,22,146,44,1,80,92,,,,,,,,,-90,,9,0,-90
12,1610,1,1,1,2,16,3,1,1,0,90,108,,,,,,,,,-22,,3,0,0
12,1610,1,1,2,24,16,4,2,22,0,90,108,,,,,,,,,-22,,3,0,0
12,1610,1,1,3,61,16,10,55,6,0,90,108,,,,,,,,,-22,,3,0,0
13,1610,1,3,1,61,16,3,60,1,0,82,31,,,,,,,,,-28,,1,0,0
14,1610,1,2,1,123,16,1,0,123,0,117,123,,,,,,,,,-48,123,1,1,0
15,1610,1,4,1,123,16,1,0,123,0,70,143,,,,,,,,,-53,123,1,1,0
16,1610,1,5,1,123,16,1,0,123,0,119,130,,,,,,,,,-6,123,1,1,0
17,1610,2,1,1,123,16,2,0,123,0,125,138,,,,,,,,,-10,123,1,1,0
18,1610,1,1,1,123,16,2,100,23,0,104,128,,,,,,,,,-36,,1,0,0
19,1610,2,4,1,123,16,1,0,123,1,82,5,,,,,,,,,-13,123,1,1,-13
20,1610,2,3,1,1,16,2,0,1,1,101,141,,,,,,,,,-19,1,2,1,-19
20,1610,2,3,2,123,16,12,100,23,1,101,141,,,,,,,,,-19,1,2,1,-19
21,1610,2,1,1,51,16,3,50,1,0,137,174,,,,,,,,,51,,1,0,0
22,1610,2,2,1,51,16,3,50,1,0,140,120,,,,,,,,,15,,1,0,0
23,1610,2,1,1,12,16,1,0,12,0,108,101,,,,,,,,,15,12,1,1,0
24,1610,2,2,1,12,16,1,0,12,0,109,43,,,,,,,,,-61,12,1,1,0
25,1610,2,3,1,14,16,1,0,14,0,110,146,,,,,,,,,11,14,1,1,0
26,1610,1,4,1,10,16,1,0,10,0,120,108,,,,,,,,,25,10,1,1,0
27,1610,1,5,1,18,16,3,5,13,0,113,179,,,,,,,,,-22,,1,0,0
28,1610,1,5,1,11,16,1,0,11,0,86,114,,,,,,,,,46,11,1,1,0
29,1610,1,3,1,110,16,1,0,110,0,95,103,,,,,,,,,-25,110,1,1,0
30,1610,2,2,1,6,16,1,0,6,0,102,63,,,,,,,,,12,6,1,1,0
1,2110,1,3,1,60,21,4,30,30,0,98,162,,,,,,,,,-31,,3,0,0
1,2110,1,3,2,123,21,48,122,1,0,98,162,,,,,,,,,-31,,3,0,0
1,2110,1,3,3,127,21,51,125,2,0,98,162,,,,,,,,,-31,,3,0,0
3,2110,2,2,1,2,21,1,0,2,0,84,114,,,,,,,,,-27,2,1,1,0
4,2110,1,3,1,50,21,2,0,50,0,132,121,,,,,,,,,26,50,5,1,0
4,2110,1,3,2,60,21,4,50,10,0,132,121,,,,,,,,,26,50,5,1,0
4,2110,1,3,3,70,21,5,60,10,0,132,121,,,,,,,,,26,50,5,1,0
4,2110,1,3,4,80,21,7,75,5,0,132,121,,,,,,,,,26,50,5,1,0
4,2110,1,3,5,100,21,10,90,10,0,132,121,,,,,,,,,26,50,5,1,0
5,2110,1,1,1,50,21,2,25,25,0,106,145,,,,,,,,,-25,,9,0,0
5,2110,1,1,2,100,21,5,82,18,0,106,145,,,,,,,,,-25,,9,0,0
5,2110,1,1,3,101,21,7,100,1,0,106,145,,,,,,,,,-25,,9,0,0
5,2110,1,1,4,102,21,8,101,1,0,106,145,,,,,,,,,-25,,9,0,0
5,2110,1,1,5,117,21,14,115,2,0,106,145,,,,,,,,,-25,,9,0,0
5,2110,1,1,6,124,21,17,121,3,0,106,145,,,,,,,,,-25,,9,0,0
5,2110,1,1,7,126,21,19,124,2,0,106,145,,,,,,,,,-25,,9,0,0
5,2110,1,1,8,129,21,20,126,3,0,106,145,,,,,,,,,-25,,9,0,0
5,2110,1,1,9,131,21,21,129,2,0,106,145,,,,,,,,,-25,,9,0,0
7,2110,1,1,1,50,21,3,40,10,0,107,103,,,,,,,,,2,,2,0,0
7,2110,1,1,2,100,21,11,96,4,0,107,103,,,,,,,,,2,,2,0,0
8,2110,1,3,1,80,21,3,2,78,0,111,111,,,,,,,,,-19,,2,0,0
8,2110,1,3,2,111,21,7,87,24,0,111,111,,,,,,,,,-19,,2,0,0
10,2110,1,4,1,90,21,5,51,39,0,113,96,,,,,,,,,3,,1,0,0
12,2110,2,1,1,80,21,3,50,30,1,114,135,,,,,,,,,53,,1,0,53
13,2110,1,1,1,90,21,4,71,19,1,87,129,,,,,,,,,-12,,2,0,-12
13,2110,1,1,2,110,21,9,95,15,1,87,129,,,,,,,,,-12,,2,0,-12
14,2110,2,4,1,160,21,6,105,55,1,88,172,,,,,,,,,-35,,1,0,-35
15,2110,2,3,1,30,21,3,11,19,1,45,53,,,,,,,,,-5,,3,0,-5
15,2110,2,3,2,50,21,6,45,5,1,45,53,,,,,,,,,-5,,3,0,-5
15,2110,2,3,3,60,21,7,50,10,1,45,53,,,,,,,,,-5,,3,0,-5
16,2110,2,1,1,50,21,2,30,20,0,78,75,,,,,,,,,-6,,1,0,0
17,2110,2,2,1,45,21,2,0,45,0,83,56,,,,,,,,,3,45,1,1,0
19,2110,2,2,1,85,21,3,5,80,0,102,100,,,,,,,,,-8,,5,0,0
19,2110,2,2,2,90,21,5,86,4,0,102,100,,,,,,,,,-8,,5,0,0
19,2110,2,2,3,100,21,7,92,8,0,102,100,,,,,,,,,-8,,5,0,0
19,2110,2,2,4,105,21,10,101,4,0,102,100,,,,,,,,,-8,,5,0,0
19,2110,2,2,5,110,21,12,106,4,0,102,100,,,,,,,,,-8,,5,0,0
20,2110,2,3,1,80,21,3,10,70,0,110,94,,,,,,,,,-20,,1,0,0
22,2110,1,5,1,100,21,3,70,30,0,136,167,,,,,,,,,-24,,5,0,0
22,2110,1,5,2,120,21,4,113,7,0,136,167,,,,,,,,,-24,,5,0,0
22,2110,1,5,3,150,21,6,143,7,0,136,167,,,,,,,,,-24,,5,0,0
22,2110,1,5,4,155,21,9,151,4,0,136,167,,,,,,,,,-24,,5,0,0
22,2110,1,5,5,160,21,10,155,5,0,136,167,,,,,,,,,-24,,5,0,0
23,2110,1,5,1,60,21,2,0,60,0,151,172,,,,,,,,,11,60,7,1,0
23,2110,1,5,2,80,21,5,73,7,0,151,172,,,,,,,,,11,60,7,1,0
23,2110,1,5,3,90,21,6,80,10,0,151,172,,,,,,,,,11,60,7,1,0
23,2110,1,5,4,101,21,11,100,1,0,151,172,,,,,,,,,11,60,7,1,0
23,2110,1,5,5,117,21,14,110,7,0,151,172,,,,,,,,,11,60,7,1,0
23,2110,1,5,6,130,21,18,120,10,0,151,172,,,,,,,,,11,60,7,1,0
23,2110,1,5,7,140,21,20,130,10,0,151,172,,,,,,,,,11,60,7,1,0
24,2110,1,3,1,80,21,2,1,79,0,101,97,,,,,,,,,1,,6,0,0
24,2110,1,3,2,90,21,3,80,10,0,101,97,,,,,,,,,1,,6,0,0
24,2110,1,3,3,95,21,6,90,5,0,101,97,,,,,,,,,1,,6,0,0
24,2110,1,3,4,96,21,7,95,1,0,101,97,,,,,,,,,1,,6,0,0
24,2110,1,3,5,97,21,8,96,1,0,101,97,,,,,,,,,1,,6,0,0
24,2110,1,3,6,100,21,10,98,2,0,101,97,,,,,,,,,1,,6,0,0
25,2110,2,2,1,70,21,2,63,7,0,115,162,,,,,,,,,-11,,6,0,0
25,2110,2,2,2,100,21,4,90,10,0,115,162,,,,,,,,,-11,,6,0,0
25,2110,2,2,3,104,21,7,101,3,0,115,162,,,,,,,,,-11,,6,0,0
25,2110,2,2,4,120,21,8,110,10,0,115,162,,,,,,,,,-11,,6,0,0
25,2110,2,2,5,125,21,11,120,5,0,115,162,,,,,,,,,-11,,6,0,0
25,2110,2,2,6,126,21,15,125,1,0,115,162,,,,,,,,,-11,,6,0,0
26,2110,1,4,1,60,21,1,0,60,1,108,148,,,,,,,,,-4,60,7,1,-4
26,2110,1,4,2,80,21,3,75,5,1,108,148,,,,,,,,,-4,60,7,1,-4
26,2110,1,4,3,90,21,6,80,10,1,108,148,,,,,,,,,-4,60,7,1,-4
26,2110,1,4,4,95,21,10,94,1,1,108,148,,,,,,,,,-4,60,7,1,-4
26,2110,1,4,5,98,21,11,95,3,1,108,148,,,,,,,,,-4,60,7,1,-4
26,2110,1,4,6,110,21,13,100,10,1,108,148,,,,,,,,,-4,60,7,1,-4
26,2110,1,4,7,120,21,14,110,10,1,108,148,,,,,,,,,-4,60,7,1,-4
27,2110,2,2,1,80,21,2,0,80,0,128,99,,,,,,,,,3,80,5,1,0
27,2110,2,2,2,105,21,5,101,4,0,128,99,,,,,,,,,3,80,5,1,0
27,2110,2,2,3,115,21,7,110,5,0,128,99,,,,,,,,,3,80,5,1,0
27,2110,2,2,4,120,21,8,115,5,0,128,99,,,,,,,,,3,80,5,1,0
27,2110,2,2,5,125,21,11,121,4,0,128,99,,,,,,,,,3,80,5,1,0
28,2110,1,1,1,30,21,2,3,27,1,103,111,,,,,,,,,5,,5,0,5
28,2110,1,1,2,60,21,4,50,10,1,103,111,,,,,,,,,5,,5,0,5
28,2110,1,1,3,90,21,5,60,30,1,103,111,,,,,,,,,5,,5,0,5
28,2110,1,1,4,95,21,10,90,5,1,103,111,,,,,,,,,5,,5,0,5
28,2110,1,1,5,100,21,11,95,5,1,103,111,,,,,,,,,5,,5,0,5
29,2110,1,1,1,70,21,2,0,70,1,110,145,,,,,,,,,-11,70,6,1,-11
29,2110,1,1,2,90,21,3,70,20,1,110,145,,,,,,,,,-11,70,6,1,-11
29,2110,1,1,3,110,21,5,100,10,1,110,145,,,,,,,,,-11,70,6,1,-11
29,2110,1,1,4,115,21,9,111,4,1,110,145,,,,,,,,,-11,70,6,1,-11
29,2110,1,1,5,120,21,11,116,4,1,110,145,,,,,,,,,-11,70,6,1,-11
29,2110,1,1,6,125,21,12,120,5,1,110,145,,,,,,,,,-11,70,6,1,-11
30,2110,2,4,1,45,21,2,0,45,1,122,126,,,,,,,,,20,45,4,1,20
30,2110,2,4,2,80,21,3,60,20,1,122,126,,,,,,,,,20,45,4,1,20
30,2110,2,4,3,100,21,5,96,4,1,122,126,,,,,,,,,20,45,4,1,20
30,2110,2,4,4,110,21,7,100,10,1,122,126,,,,,,,,,20,45,4,1,20
1,2410,1,3,1,85,24,6,81,4,1,50,25,3,2,3,3,2,1,1,2,-56,,2,0,-56
1,2410,1,3,2,120,24,8,100,20,1,50,25,3,2,3,3,2,1,1,2,-56,,2,0,-56
2,2410,1,1,1,78,24,3,69,9,0,111,78,3,2,3,3,2,1,1,2,5,,2,0,0
2,2410,1,1,2,106,24,7,105,1,0,111,78,3,2,3,3,2,1,1,2,5,,2,0,0
3,2410,2,3,1,110,24,3,69,41,0,130,110,3,2,3,3,2,1,1,2,-15,,2,0,0
3,2410,2,3,2,145,24,9,142,3,0,130,110,3,2,3,3,2,1,1,2,-15,,2,0,0
4,2410,1,1,1,100,24,2,69,31,0,79,45,3,2,3,3,2,1,1,2,-36,,1,0,0
5,2410,1,3,1,120,24,2,50,70,0,101,118,3,2,3,3,2,1,1,2,-19,,1,0,0
6,2410,1,2,1,51,24,3,50,1,0,51,11,3,2,3,3,2,1,1,2,-17,,1,0,0
7,2410,1,4,1,125,24,4,124,1,0,115,131,3,2,3,3,2,1,1,2,-10,,1,0,0
8,2410,1,5,1,100,24,2,36,64,1,86,110,3,2,3,3,2,1,1,2,-19,,2,0,-19
8,2410,1,5,2,105,24,4,101,4,1,86,110,3,2,3,3,2,1,1,2,-19,,2,0,-19
9,2410,2,1,1,78,24,2,40,38,0,105,103,3,2,3,3,2,1,1,2,15,,2,0,0
9,2410,2,1,2,85,24,5,80,5,0,105,103,3,2,3,3,2,1,1,2,15,,2,0,0
10,2410,1,1,1,103,24,2,0,103,0,114,102,3,2,3,3,2,1,1,2,11,103,1,1,0
11,2410,2,4,1,111,24,4,100,11,0,72,13,3,2,3,3,2,1,1,2,-39,,1,0,0
12,2410,2,3,1,81,24,2,80,1,0,113,87,3,2,3,3,2,1,1,2,3,,1,0,0
13,2410,2,1,1,140,24,2,50,90,0,119,177,3,2,3,3,2,1,1,2,-21,,1,0,0
14,2410,2,2,1,90,24,1,0,90,0,77,112,3,2,3,3,2,1,1,2,-23,90,1,1,0
15,2410,2,1,1,92,24,2,69,23,0,85,92,3,2,3,3,2,1,1,2,-8,,2,0,0
15,2410,2,1,2,93,24,4,92,1,0,85,92,3,2,3,3,2,1,1,2,-8,,2,0,0
16,2410,2,2,1,100,24,1,0,100,0,91,100,3,2,3,3,2,1,1,2,-31,100,1,1,0
17,2410,2,3,1,123,24,1,0,123,0,138,146,3,2,3,3,2,1,1,2,-12,123,1,1,0
18,2410,1,4,1,150,24,1,0,150,1,82,26,3,2,3,3,2,1,1,2,-18,150,1,1,-18
19,2410,1,5,1,104,24,5,103,1,0,92,176,3,2,3,3,2,1,1,2,-13,,1,0,0
21,2410,1,3,1,88,24,1,0,88,0,106,158,3,2,3,3,2,1,1,2,18,88,1,1,0
22,2410,2,2,1,78,24,2,0,78,0,75,56,3,2,3,3,2,1,1,2,-10,78,1,1,0
23,2410,1,4,1,56,24,1,0,56,0,95,45,3,2,3,3,2,1,1,2,-8,56,1,1,0
24,2410,2,2,1,100,24,1,0,100,0,96,126,3,2,3,3,2,1,1,2,-14,100,1,1,0
25,2410,1,1,1,105,24,2,34,71,1,99,89,3,2,3,3,2,1,1,2,-6,,1,0,-6
26,2410,1,1,1,66,24,1,0,66,0,125,147,3,2,3,3,2,1,1,2,25,66,1,1,0
27,2410,2,4,1,67,24,1,0,67,0,122,95,3,2,3,3,2,1,1,2,32,67,1,1,0
28,2410,2,4,1,103,24,1,0,103,0,136,104,3,2,3,3,2,1,1,2,25,103,1,1,0
30,2410,1,3,1,100,24,1,0,100,0,121,141,3,2,3,3,2,1,1,2,4,100,1,1,0
1,2610,2,3,1,90,26,1,0,90,1,81,128,4,5,6,3,4,5,2,2,-19,90,2,1,-19
1,2610,2,3,2,100,26,2,90,10,1,81,128,4,5,6,3,4,5,2,2,-19,90,2,1,-19
2,2610,1,1,1,90,26,9,67,23,0,108,125,4,5,6,3,4,5,2,2,-7,,3,0,0
2,2610,1,1,2,99,26,14,98,1,0,108,125,4,5,6,3,4,5,2,2,-7,,3,0,0
2,2610,1,1,3,101,26,15,99,2,0,108,125,4,5,6,3,4,5,2,2,-7,,3,0,0
3,2610,1,3,1,90,26,5,72,18,0,111,147,4,5,6,3,4,5,2,2,-40,,3,0,0
3,2610,1,3,2,100,26,8,90,10,0,111,147,4,5,6,3,4,5,2,2,-40,,3,0,0
3,2610,1,3,3,105,26,10,101,4,0,111,147,4,5,6,3,4,5,2,2,-40,,3,0,0
4,2610,1,2,1,50,26,2,5,45,0,63,98,4,5,6,3,4,5,2,2,-73,,8,0,0
4,2610,1,2,2,90,26,4,75,15,0,63,98,4,5,6,3,4,5,2,2,-73,,8,0,0
4,2610,1,2,3,100,26,5,90,10,0,63,98,4,5,6,3,4,5,2,2,-73,,8,0,0
4,2610,1,2,4,110,26,6,100,10,0,63,98,4,5,6,3,4,5,2,2,-73,,8,0,0
4,2610,1,2,5,116,26,9,110,6,0,63,98,4,5,6,3,4,5,2,2,-73,,8,0,0
4,2610,1,2,6,120,26,14,116,4,0,63,98,4,5,6,3,4,5,2,2,-73,,8,0,0
4,2610,1,2,7,130,26,17,121,9,0,63,98,4,5,6,3,4,5,2,2,-73,,8,0,0
4,2610,1,2,8,135,26,18,130,5,0,63,98,4,5,6,3,4,5,2,2,-73,,8,0,0
5,2610,1,4,1,80,26,4,17,63,1,92,48,4,5,6,3,4,5,2,2,-38,,4,0,-38
5,2610,1,4,2,110,26,5,88,22,1,92,48,4,5,6,3,4,5,2,2,-38,,4,0,-38
5,2610,1,4,3,120,26,7,110,10,1,92,48,4,5,6,3,4,5,2,2,-38,,4,0,-38
5,2610,1,4,4,130,26,8,120,10,1,92,48,4,5,6,3,4,5,2,2,-38,,4,0,-38
6,2610,1,5,1,80,26,3,11,69,0,73,81,4,5,6,3,4,5,2,2,-74,,3,0,0
6,2610,1,5,2,90,26,12,80,10,0,73,81,4,5,6,3,4,5,2,2,-74,,3,0,0
6,2610,1,5,3,105,26,14,90,15,0,73,81,4,5,6,3,4,5,2,2,-74,,3,0,0
7,2610,2,1,1,100,26,2,2,98,0,73,84,4,5,6,3,4,5,2,2,-53,,2,0,0
7,2610,2,1,2,110,26,7,105,5,0,73,84,4,5,6,3,4,5,2,2,-53,,2,0,0
8,2610,1,1,1,100,26,3,20,80,0,100,85,4,5,6,3,4,5,2,2,-10,,1,0,0
9,2610,2,4,1,80,26,1,0,80,0,40,69,4,5,6,3,4,5,2,2,-65,80,2,1,0
9,2610,2,4,2,105,26,4,86,19,0,40,69,4,5,6,3,4,5,2,2,-65,80,2,1,0
10,2610,2,3,1,100,26,1,0,100,0,115,51,4,5,6,3,4,5,2,2,-8,100,1,1,0
11,2610,2,1,1,115,26,1,0,115,0,94,77,4,5,6,3,4,5,2,2,-36,115,2,1,0
11,2610,2,1,2,121,26,6,115,6,0,94,77,4,5,6,3,4,5,2,2,-36,115,2,1,0
12,2610,2,2,1,120,26,1,0,120,0,122,115,4,5,6,3,4,5,2,2,2,120,1,1,0
13,2610,2,1,1,126,26,2,0,126,0,119,146,4,5,6,3,4,5,2,2,-9,126,1,1,0
14,2610,2,2,1,78,26,3,50,28,0,117,85,4,5,6,3,4,5,2,2,6,,1,0,0
15,2610,2,3,1,110,26,7,100,10,0,92,17,4,5,6,3,4,5,2,2,-45,,5,0,0
15,2610,2,3,2,111,26,8,110,1,0,92,17,4,5,6,3,4,5,2,2,-45,,5,0,0
15,2610,2,3,3,112,26,9,111,1,0,92,17,4,5,6,3,4,5,2,2,-45,,5,0,0
15,2610,2,3,4,113,26,10,112,1,0,92,17,4,5,6,3,4,5,2,2,-45,,5,0,0
15,2610,2,3,5,116,26,11,113,3,0,92,17,4,5,6,3,4,5,2,2,-45,,5,0,0
16,2610,1,4,1,111,26,2,0,111,0,110,73,4,5,6,3,4,5,2,2,-5,111,1,1,0
17,2610,1,5,1,116,26,4,55,61,0,107,116,4,5,6,3,4,5,2,2,-22,,3,0,0
17,2610,1,5,2,121,26,11,116,5,0,107,116,4,5,6,3,4,5,2,2,-22,,3,0,0
17,2610,1,5,3,125,26,14,121,4,0,107,116,4,5,6,3,4,5,2,2,-22,,3,0,0
18,2610,1,5,1,100,26,1,0,100,0,73,66,4,5,6,3,4,5,2,2,-42,100,3,1,0
18,2610,1,5,2,108,26,22,102,6,0,73,66,4,5,6,3,4,5,2,2,-42,100,3,1,0
18,2610,1,5,3,111,26,23,108,3,0,73,66,4,5,6,3,4,5,2,2,-42,100,3,1,0
19,2610,1,3,1,100,26,5,60,40,0,103,104,4,5,6,3,4,5,2,2,-8,,3,0,0
19,2610,1,3,2,105,26,7,101,4,0,103,104,4,5,6,3,4,5,2,2,-8,,3,0,0
19,2610,1,3,3,110,26,8,105,5,0,103,104,4,5,6,3,4,5,2,2,-8,,3,0,0
