period,subject,triangle,chooseup,numchooseupcircle,numchooseuptri,profit,partnerout,partnerin,allocateincoin0,allocateincoin1,allocateincoin2,sumcoinsallocatedin,totalprofit,normtriup,normadults,gameunequal,n_period,n_subjects,kindergarten,female,S_ID,I_ID
10,8,1,0,29,30,1,0,,,,,,10,0,0,1,13,10,1,1,44,4408
11,7,1,1,41,33,0,3,,,,,,6,0,0,1,13,10,0,1,90,1.01e+09
5,7,1,1,18,14,0,0,,,,,,3,0,0,1,13,10,0,1,90,1.01e+09
3,6,1,1,10,10,0,4,,,,,,1,1,1,0,13,10,1,1,45,4506
13,8,1,,42,27,2,4,6,0,1,1,2,8,0,0,0,13,10,1,0,41,4108
13,9,1,,30,34,4,2,5,0,1,0,1,11,1,0,1,13,10,1,1,46,4609
3,5,1,1,8,8,2,0,,,,,,5,1,1,1,13,10,1,0,26,2605
7,9,1,1,10,23,1,2,,,,,,4,1,0,0,13,10,1,1,33,3309
13,9,1,,33,38,3,2,8,0,1,1,2,11,1,1,0,13,10,1,0,45,4509
11,5,1,0,33,27,0,2,,,,,,10,1,0,1,13,10,1,0,92,8.05e+08
2,9,1,1,6,6,0,4,,,,,,0,0,1,1,13,10,0,0,22,2209
12,7,1,1,31,39,0,2,,,,,,11,0,1,1,13,10,1,1,20,2007
5,7,1,0,14,17,1,3,,,,,,6,1,1,1,13,10,0,1,4,407
2,6,1,0,10,4,1,3,,,,,,1,0,0,1,13,10,0,0,39,3906
6,9,1,1,19,15,2,3,,,,,,7,0,0,1,13,10,1,0,44,4409
13,7,1,,48,16,3,2,6,1,0,1,2,12,0,0,0,13,10,0,0,89,1.11e+09
5,4,1,0,8,11,1,1,,,,,,2,1,0,0,13,8,1,1,85,1.50e+09
13,9,1,,31,30,2,0,8,0,1,0,1,5,0,1,0,13,10,1,0,10,1009
5,5,1,0,15,10,1,2,,,,,,3,0,0,1,13,10,1,0,25,2505
12,7,1,0,18,37,0,1,,,,,,9,1,1,0,13,10,1,0,19,1907
10,6,1,1,22,30,0,3,,,,,,5,1,1,0,13,10,0,1,32,3206
7,8,1,1,16,18,1,3,,,,,,4,1,0,0,13,10,1,1,43,4308
8,6,1,1,2,38,1,3,,,,,,8,1,0,0,13,10,0,1,86,1.41e+09
5,8,1,0,15,16,0,1,,,,,,1,1,1,0,13,10,1,0,45,4508
5,5,1,1,15,12,2,0,,,,,,4,0,0,1,13,10,1,0,44,4405
7,5,1,1,10,23,0,4,,,,,,3,1,0,0,13,10,1,1,33,3305
9,7,1,1,13,28,0,0,,,,,,7,1,1,0,13,10,1,0,19,1907
9,7,1,1,25,28,2,0,,,,,,13,0,1,1,13,10,0,0,9,907
12,6,1,1,18,37,1,2,,,,,,3,1,1,0,13,10,1,1,19,1906
7,5,1,1,16,20,0,1,,,,,,8,1,0,1,13,10,1,0,46,4605
8,8,1,0,36,2,1,3,,,,,,7,0,1,0,13,10,0,0,15,1508
8,6,1,0,17,29,0,3,,,,,,1,1,0,0,13,10,0,1,47,4706
8,8,1,0,17,22,1,3,,,,,,5,1,1,0,13,10,0,0,32,3208
7,6,1,0,21,17,1,4,,,,,,7,1,0,1,13,10,0,0,94,6.06e+08
13,9,1,,41,37,3,1,5,1,1,1,3,9,0,0,1,13,10,1,0,40,4009
3,8,1,1,4,9,1,3,,,,,,3,1,0,0,13,10,1,1,33,3308
7,7,1,0,30,9,1,2,,,,,,5,0,0,0,13,10,0,0,49,4907
12,5,1,0,52,14,1,4,,,,,,11,0,0,0,13,10,0,0,49,4905
12,8,1,1,52,14,0,0,,,,,,5,0,0,0,13,10,0,0,49,4908
1,6,1,0,3,4,1,3,,,,,,1,1,1,1,13,10,0,0,4,406
11,7,1,1,33,27,2,4,,,,,,6,1,0,1,13,10,1,1,92,8.07e+08
1,9,1,0,5,3,1,3,,,,,,1,0,0,1,13,10,0,1,90,1.01e+09
13,9,1,,52,14,3,4,7,0,1,1,2,10,0,0,0,13,10,0,1,49,4909
4,9,1,1,15,11,0,1,,,,,,3,0,0,1,13,10,0,1,90,1.01e+09
11,9,1,0,24,32,0,3,,,,,,4,1,1,0,13,10,0,1,32,3209
3,8,1,1,7,8,0,3,,,,,,0,1,0,1,13,10,1,1,92,8.08e+08
6,7,1,1,19,16,0,0,,,,,,5,1,0,1,13,10,0,1,94,6.07e+08
7,7,1,1,16,16,1,1,,,,,,5,0,1,0,13,10,1,1,10,1007
13,9,1,,42,27,4,0,7,0,1,1,2,12,0,0,0,13,10,1,0,41,4109
1,9,1,1,3,5,0,1,,,,,,0,1,1,1,13,10,1,1,26,2609
12,6,1,1,19,26,0,3,,,,,,4,1,0,0,13,8,1,1,85,1.51e+09
3,7,1,1,11,9,2,2,,,,,,2,0,0,1,13,10,0,1,90,1.01e+09
7,7,1,1,2,33,1,0,,,,,,7,1,0,0,13,10,0,1,86,1.41e+09
4,9,1,1,13,14,1,0,,,,,,3,1,1,0,13,10,1,0,45,4509
5,7,1,0,21,6,1,3,,,,,,3,0,0,0,13,10,0,0,49,4907
6,5,1,1,2,28,1,0,,,,,,3,1,0,0,13,10,0,1,86,1.40e+09
7,9,1,1,2,33,1,3,,,,,,7,1,0,0,13,10,0,0,86,1.41e+09
7,8,1,0,19,18,1,0,,,,,,2,1,0,1,13,10,1,1,92,8.08e+08
11,9,1,1,29,36,0,0,,,,,,9,0,1,1,13,10,1,0,20,2009
5,9,1,1,10,14,0,4,,,,,,2,1,0,0,13,10,1,1,43,4309
1,5,1,0,1,3,0,0,,,,,,0,1,0,0,13,10,0,1,47,4705
9,9,1,1,3,42,1,4,,,,,,8,1,1,0,13,10,0,1,30,3009
2,5,1,0,5,5,0,1,,,,,,2,1,0,1,13,10,1,0,92,8.05e+08
4,6,1,0,10,9,1,0,,,,,,3,1,0,1,13,10,1,0,92,8.06e+08
3,8,1,0,11,2,1,1,,,,,,2,0,1,0,13,10,0,0,15,1508
9,9,1,0,25,28,1,4,,,,,,11,0,1,1,13,10,0,0,9,909
1,6,1,1,3,5,0,3,,,,,,0,1,1,1,13,10,1,1,26,2606
8,7,1,1,19,23,0,2,,,,,,4,1,0,1,13,10,1,0,46,4607
7,6,1,0,31,2,1,4,,,,,,6,0,1,0,13,10,0,1,15,1506
12,5,1,1,35,30,0,3,,,,,,10,1,0,1,13,10,1,0,92,8.05e+08
7,9,1,1,27,22,0,0,,,,,,6,0,0,1,13,10,0,1,90,1.01e+09
4,8,1,0,18,7,1,1,,,,,,2,0,0,1,13,10,0,1,39,3908
3,6,1,1,5,9,1,1,,,,,,1,1,1,0,13,10,0,1,32,3206
8,9,1,0,24,15,1,2,,,,,,10,0,0,1,13,10,1,0,25,2509
3,9,1,1,10,9,0,3,,,,,,0,0,1,1,13,10,0,0,22,2209
9,9,1,1,23,28,0,3,,,,,,4,1,0,1,13,10,1,1,46,4609
1,5,1,1,2,3,0,3,,,,,,0,1,0,1,13,10,0,0,94,6.05e+08
3,5,1,1,11,6,1,0,,,,,,2,0,0,0,13,10,1,0,41,4105
11,7,1,0,48,13,1,4,,,,,,8,0,0,0,13,10,0,0,49,4907
12,9,1,0,30,34,1,1,,,,,,7,1,0,1,13,10,1,1,46,4609
1,8,1,1,5,4,0,1,,,,,,0,1,0,1,13,10,0,0,36,3608
11,8,1,1,28,34,0,4,,,,,,10,1,0,1,13,10,1,0,46,4608
11,5,1,0,39,26,1,1,,,,,,9,1,1,1,13,10,1,1,48,4805
6,5,1,0,20,14,1,3,,,,,,5,1,1,1,13,10,1,1,48,4805
2,8,1,1,5,6,1,1,,,,,,1,0,1,0,13,10,1,1,10,1008
12,7,1,0,25,33,0,0,,,,,,8,1,0,0,13,10,1,1,43,4307
9,6,1,0,25,29,1,0,,,,,,5,0,1,1,13,10,1,0,20,2006
4,6,1,0,10,16,0,2,,,,,,3,1,1,1,13,10,0,0,4,406
8,6,1,0,30,15,0,0,,,,,,6,0,0,0,13,10,1,1,41,4106
13,5,1,,42,27,3,3,9,1,1,1,3,9,0,0,0,13,10,1,0,41,4105
7,6,1,1,21,18,2,1,,,,,,5,0,1,1,13,10,0,0,22,2206
8,7,1,1,17,29,1,1,,,,,,4,1,0,0,13,10,0,0,47,4707
5,6,1,0,21,4,1,0,,,,,,3,0,1,0,13,10,1,1,24,2406
3,6,1,1,8,8,1,0,,,,,,2,0,1,0,13,10,1,0,10,1006
10,7,1,1,37,22,0,2,,,,,,5,0,0,0,13,10,1,0,41,4107
5,5,1,0,23,7,1,1,,,,,,4,0,0,0,13,10,0,1,89,1.10e+09
4,6,1,1,17,4,0,4,,,,,,2,0,1,0,13,10,1,1,24,2406
13,9,1,,3,57,3,3,8,1,1,1,3,14,1,1,0,13,10,0,1,30,3009
5,8,1,0,14,17,0,1,,,,,,2,1,1,1,13,10,0,1,4,408
3,9,1,1,6,10,0,1,,,,,,2,1,0,0,13,10,1,1,43,4309
2,7,1,1,5,6,1,2,,,,,,1,0,1,0,13,10,1,1,10,1007
13,9,1,,31,42,3,0,5,1,1,1,3,14,1,0,1,13,10,0,1,36,3609
6,8,1,1,12,20,0,4,,,,,,2,1,0,0,13,10,0,0,47,4708
12,7,1,1,2,58,1,4,,,,,,12,1,0,0,13,10,0,1,86,1.41e+09
1,6,1,0,2,1,1,0,,,,,,1,0,0,1,13,10,1,1,25,2506
8,5,1,0,36,2,1,2,,,,,,7,0,1,0,13,10,0,1,15,1505
11,8,1,0,50,8,1,3,,,,,,7,0,1,0,13,10,1,0,24,2408
7,6,1,0,19,22,1,1,,,,,,3,0,1,1,13,10,0,1,9,906
5,9,1,1,2,22,1,2,,,,,,4,1,1,0,13,10,0,1,30,3009
11,9,1,1,37,28,0,2,,,,,,4,0,1,1,13,10,0,0,22,2209
1,7,1,1,5,3,0,4,,,,,,0,0,0,1,13,10,0,1,90,1.01e+09
11,9,1,1,17,34,1,1,,,,,,7,1,1,0,13,10,1,0,19,1909
4,5,1,1,6,11,0,1,,,,,,6,1,0,1,13,10,1,0,46,4605
2,8,1,0,8,2,1,2,,,,,,2,0,1,0,13,10,1,0,24,2408
2,5,1,0,0,7,0,1,,,,,,0,1,1,0,13,10,0,0,30,3005
7,5,1,0,30,9,1,3,,,,,,6,0,0,0,13,10,0,0,49,4905
12,7,1,1,41,31,0,4,,,,,,6,1,1,1,13,10,1,1,48,4807
3,7,1,1,10,10,0,0,,,,,,0,1,1,0,13,10,1,0,45,4507
8,5,1,1,25,22,2,2,,,,,,8,0,0,1,13,10,1,0,44,4405
11,5,1,1,31,37,0,3,,,,,,10,1,1,1,13,10,0,1,4,405
6,7,1,1,17,18,2,2,,,,,,7,0,1,1,13,10,0,0,9,907
8,8,1,1,22,27,2,0,,,,,,8,1,0,1,13,10,0,0,36,3608
8,6,1,1,19,19,0,1,,,,,,4,0,1,0,13,10,1,0,10,1006
12,6,1,1,31,30,1,1,,,,,,7,0,1,0,13,10,1,0,10,1006
4,6,1,0,6,12,0,4,,,,,,3,1,0,0,13,10,1,1,43,4306
10,7,1,0,20,34,0,1,,,,,,4,1,0,0,13,10,0,0,47,4707
11,7,1,0,53,13,1,4,,,,,,8,0,0,1,13,10,0,0,39,3907
11,9,1,1,36,32,0,4,,,,,,6,1,0,1,13,10,0,1,94,6.09e+08
10,6,1,0,27,32,1,2,,,,,,6,0,1,1,13,10,1,0,20,2006
5,6,1,0,18,14,0,1,,,,,,3,0,0,1,13,10,0,1,90,1.01e+09
1,9,1,1,4,4,0,1,,,,,,0,0,1,1,13,10,1,0,20,2009
2,9,1,1,6,5,0,1,,,,,,2,1,1,1,13,10,0,1,8,809
8,7,1,0,34,11,0,1,,,,,,5,0,0,0,13,10,0,0,49,4907
3,5,1,1,7,9,0,4,,,,,,4,0,1,1,13,10,1,0,20,2005
1,5,1,0,5,2,1,0,,,,,,1,0,0,1,13,10,0,1,39,3905
11,5,1,1,29,28,0,2,,,,,,7,0,1,0,13,10,1,0,10,1005
8,5,1,0,34,11,1,3,,,,,,7,0,0,0,13,10,0,0,49,4905
13,8,1,,36,24,3,4,6,1,0,1,2,15,1,1,1,13,10,1,1,26,2608
11,6,1,0,48,13,1,1,,,,,,10,0,0,0,13,10,0,1,49,4906
9,9,1,0,29,22,0,1,,,,,,4,0,1,1,13,10,0,0,22,2209
11,8,1,1,31,34,0,0,,,,,,10,0,0,1,13,10,1,1,44,4408
11,7,1,1,24,31,1,3,,,,,,8,1,0,0,13,10,1,1,43,4307
6,5,1,0,22,17,1,3,,,,,,2,0,0,1,13,10,0,1,90,1.01e+09
9,5,1,0,19,31,0,4,,,,,,4,1,0,0,13,10,0,1,47,4705
10,8,1,1,23,27,0,4,,,,,,5,1,0,0,13,10,1,1,43,4308
7,9,1,1,19,22,2,4,,,,,,8,0,1,1,13,10,0,0,9,909
13,8,1,,40,30,2,1,7,1,1,1,3,9,0,1,1,13,10,0,0,22,2208
5,5,1,1,13,5,0,0,,,,,,2,0,0,0,13,8,1,0,21,2105
1,6,1,0,4,0,0,2,,,,,,0,0,1,0,13,10,1,1,24,2406
8,6,1,0,20,6,0,0,,,,,,2,0,0,0,13,8,1,1,21,2106
1,6,1,1,2,2,0,1,,,,,,0,0,0,0,13,8,1,1,21,2106
3,9,1,0,7,8,0,4,,,,,,0,1,0,1,13,10,1,0,92,8.09e+08
11,9,1,1,33,22,2,4,,,,,,14,0,0,1,13,10,1,0,25,2509
8,7,1,1,26,21,0,0,,,,,,7,0,1,1,13,10,0,0,22,2207
4,6,1,0,5,8,1,2,,,,,,1,1,0,0,13,8,1,1,85,1.51e+09
6,9,1,1,16,19,2,4,,,,,,5,0,1,1,13,10,1,0,20,2009
13,7,1,,44,36,4,4,9,1,0,1,2,11,0,0,1,13,10,0,1,90,1.01e+09
11,6,1,0,33,22,0,4,,,,,,3,1,1,1,13,10,1,1,26,2606
11,5,1,1,29,36,2,3,,,,,,8,0,1,1,13,10,1,0,20,2005
11,9,1,1,2,53,1,2,,,,,,11,1,0,0,13,10,0,0,86,1.41e+09
7,8,1,0,30,5,0,3,,,,,,5,0,1,0,13,10,1,0,24,2408
13,9,1,,56,2,2,0,5,0,1,1,2,13,0,1,0,13,10,0,1,15,1509
11,7,1,0,30,35,1,1,,,,,,14,0,1,1,13,10,0,0,9,907
5,6,1,1,15,16,0,0,,,,,,1,1,1,0,13,10,1,1,45,4506
1,8,1,1,3,4,2,2,,,,,,2,1,1,1,13,10,0,1,4,408
8,5,1,0,35,6,1,0,,,,,,7,0,1,0,13,10,1,0,24,2405
8,8,1,0,24,20,1,2,,,,,,3,1,0,1,13,10,1,1,92,8.08e+08
12,7,1,1,25,35,0,3,,,,,,7,1,1,0,13,10,0,0,32,3207
13,5,1,,30,34,2,3,7,1,1,1,3,11,1,0,1,13,10,1,0,46,4605
13,7,1,,39,34,2,2,9,1,0,1,2,11,1,0,1,13,10,0,1,94,6.07e+08
12,7,1,1,41,37,2,1,,,,,,11,0,0,1,13,10,1,0,40,4007
4,8,1,1,12,11,0,1,,,,,,2,0,1,1,13,10,0,0,9,908
8,8,1,1,28,25,0,1,,,,,,5,0,0,1,13,10,1,0,40,4008
13,5,1,,35,30,3,3,7,1,0,1,2,13,1,0,1,13,10,1,0,92,8.05e+08
11,9,1,0,51,2,1,2,,,,,,10,0,1,0,13,10,0,0,42,4209
11,9,1,1,48,13,0,0,,,,,,6,0,0,0,13,10,0,1,49,4909
8,7,1,0,38,10,1,1,,,,,,5,0,0,1,13,10,0,0,39,3907
11,6,1,1,37,36,0,3,,,,,,10,1,1,1,13,10,0,1,8,806
8,5,1,1,3,37,1,2,,,,,,5,1,1,0,13,10,0,0,30,3005
8,7,1,1,2,38,1,1,,,,,,8,1,0,0,13,10,0,1,86,1.41e+09
4,7,1,1,13,14,1,1,,,,,,1,1,1,0,13,10,1,0,45,4507
5,5,1,0,14,17,1,2,,,,,,5,1,1,1,13,10,0,1,4,405
6,8,1,1,19,15,0,1,,,,,,6,0,0,1,13,10,1,1,44,4408
4,8,1,1,6,11,2,4,,,,,,5,1,0,1,13,10,1,0,46,4608
9,9,1,1,13,28,1,1,,,,,,6,1,1,0,13,10,1,0,19,1909
7,9,1,1,26,22,2,3,,,,,,5,0,0,1,13,10,1,0,40,4009
11,6,1,1,18,24,1,3,,,,,,4,1,0,0,13,8,1,1,85,1.51e+09
11,5,1,1,28,34,0,0,,,,,,8,1,0,1,13,10,1,0,46,4605
3,6,1,0,7,10,0,2,,,,,,0,1,0,0,13,10,0,1,47,4706
8,5,1,1,2,38,1,2,,,,,,5,1,0,0,13,10,0,1,86,1.40e+09
11,7,1,1,37,36,0,0,,,,,,6,1,1,1,13,10,0,0,8,807
6,6,1,1,10,19,0,0,,,,,,1,1,1,0,13,10,1,1,19,1906
10,7,1,0,46,2,1,1,,,,,,10,0,1,0,13,10,0,1,15,1507
12,5,1,1,33,38,1,0,,,,,,5,1,1,0,13,10,1,1,45,4505
7,6,1,0,30,9,1,4,,,,,,7,0,0,0,13,10,0,1,49,4906
2,6,1,1,3,6,0,2,,,,,,0,1,1,0,13,10,0,1,32,3206
2,7,1,1,9,2,0,2,,,,,,0,0,1,0,13,10,0,0,42,4207
8,6,1,1,28,25,2,3,,,,,,10,0,0,1,13,10,1,0,40,4006
11,6,1,0,33,27,1,0,,,,,,9,1,0,1,13,10,1,0,92,8.06e+08
11,8,1,1,36,32,0,1,,,,,,3,1,0,1,13,10,0,0,94,6.08e+08
8,8,1,1,2,38,1,0,,,,,,7,1,0,0,13,10,0,0,86,1.41e+09
6,5,1,0,15,5,1,1,,,,,,3,0,0,0,13,8,1,0,21,2105
13,5,1,,25,33,3,1,9,0,1,1,2,14,1,0,0,13,10,1,0,43,4305
9,8,1,0,39,11,1,2,,,,,,4,0,0,0,13,10,0,0,49,4908
3,5,1,0,8,8,0,4,,,,,,0,1,0,1,13,10,0,0,36,3605
8,8,1,1,19,19,1,3,,,,,,4,0,1,0,13,10,1,1,10,1008
1,6,1,1,2,3,2,2,,,,,,2,1,1,1,13,10,0,1,8,806
4,9,1,1,1,17,1,4,,,,,,3,1,1,0,13,10,0,1,30,3009
3,7,1,0,9,3,1,3,,,,,,2,0,0,0,13,8,1,0,21,2107
8,9,1,1,25,22,2,1,,,,,,10,0,0,1,13,10,1,0,44,4409
11,7,1,0,36,32,1,0,,,,,,8,1,0,1,13,10,0,1,94,6.07e+08
4,6,1,0,12,11,0,2,,,,,,1,0,1,1,13,10,0,1,9,906
8,9,1,0,34,13,1,2,,,,,,3,0,0,0,13,10,0,1,89,1.11e+09
5,8,1,1,18,14,2,2,,,,,,5,0,0,1,13,10,0,0,90,1.01e+09
11,6,1,1,37,28,0,1,,,,,,6,0,1,1,13,10,0,0,22,2206
12,8,1,1,36,24,0,1,,,,,,12,1,1,1,13,10,1,1,26,2608
13,6,1,,44,36,4,0,7,1,0,1,2,9,0,0,1,13,10,0,1,90,1.01e+09
8,5,1,1,19,23,0,0,,,,,,8,1,0,1,13,10,1,0,46,4605
6,7,1,1,3,27,1,2,,,,,,6,1,1,0,13,10,0,1,30,3007
8,9,1,1,28,25,0,0,,,,,,5,0,0,1,13,10,1,0,40,4009
8,7,1,0,29,24,0,4,,,,,,4,0,0,1,13,10,0,1,90,1.01e+09
11,9,1,0,33,27,1,1,,,,,,8,1,0,1,13,10,1,0,92,8.09e+08
10,5,1,0,33,25,1,2,,,,,,5,0,1,1,13,10,0,1,22,2205
12,5,1,0,56,2,1,1,,,,,,11,0,1,0,13,10,0,1,42,4205
13,6,1,,40,30,2,3,9,0,1,1,2,8,0,1,1,13,10,0,0,22,2206
10,6,1,1,30,26,2,0,,,,,,8,1,0,1,13,10,1,0,92,8.06e+08
4,7,1,1,9,12,0,1,,,,,,2,1,1,0,13,10,0,0,32,3207
11,7,1,0,21,37,0,0,,,,,,4,1,0,0,13,10,0,0,47,4707
5,6,1,1,16,13,2,1,,,,,,2,0,1,1,13,10,0,0,22,2206
11,8,1,0,31,34,0,1,,,,,,5,1,1,0,13,10,1,0,45,4508
11,7,1,0,51,2,1,1,,,,,,11,0,1,0,13,10,0,1,15,1507
6,9,1,1,19,20,1,1,,,,,,5,1,1,0,13,10,1,0,45,4509
7,8,1,1,21,23,2,3,,,,,,6,1,0,1,13,10,0,0,36,3608
11,8,1,1,3,52,1,4,,,,,,10,1,1,0,13,10,0,0,30,3008
10,9,1,1,26,32,2,4,,,,,,13,0,1,1,13,10,0,0,9,909
5,7,1,1,18,16,2,1,,,,,,5,0,0,1,13,10,1,0,40,4007
13,7,1,,31,42,4,3,9,1,1,0,2,13,1,0,1,13,10,0,0,36,3607
11,7,1,1,37,34,0,1,,,,,,9,0,0,1,13,10,1,0,40,4007
10,5,1,0,25,25,1,0,,,,,,7,0,1,0,13,10,1,0,10,1005
11,6,1,1,31,34,2,4,,,,,,12,0,0,1,13,10,1,0,44,4406
8,9,1,1,34,11,0,2,,,,,,4,0,0,0,13,10,0,1,49,4909
2,8,1,0,2,5,1,4,,,,,,2,1,0,0,13,10,1,1,33,3308
10,6,1,1,35,32,0,1,,,,,,11,0,0,1,13,10,1,0,40,4006
9,6,1,1,18,26,1,2,,,,,,5,1,1,0,13,10,0,1,32,3206
13,5,1,,19,26,4,1,6,1,0,1,2,9,1,0,0,13,8,1,0,85,1.50e+09
2,8,1,0,6,6,1,0,,,,,,1,0,1,1,13,10,1,0,20,2008
3,6,1,1,1,12,1,4,,,,,,3,1,1,0,13,10,0,0,30,3006
8,8,1,0,19,23,0,4,,,,,,6,1,0,1,13,10,1,0,46,4608
2,6,1,0,5,5,1,0,,,,,,1,0,1,1,13,10,0,1,9,906
1,9,1,1,1,5,1,3,,,,,,1,1,0,0,13,10,0,0,86,1.41e+09
1,6,1,1,2,3,2,0,,,,,,2,1,0,1,13,10,0,0,94,6.06e+08
8,5,1,0,24,18,0,3,,,,,,9,1,1,1,13,10,1,0,26,2605
5,9,1,0,20,11,1,4,,,,,,2,0,0,0,13,10,1,0,41,4109
6,9,1,1,17,20,0,1,,,,,,3,1,1,1,13,10,0,1,8,809
13,8,1,,56,2,2,3,7,0,1,1,2,13,0,1,0,13,10,0,0,15,1508
11,7,1,0,44,16,1,1,,,,,,8,0,0,0,13,10,0,0,89,1.11e+09
11,4,1,0,27,8,0,0,,,,,,6,0,0,0,13,8,1,0,21,2104
6,8,1,1,15,14,0,3,,,,,,2,0,1,0,13,10,1,1,10,1008
7,5,1,0,22,21,1,4,,,,,,5,1,1,1,13,10,0,0,8,805
10,6,1,1,20,34,1,3,,,,,,3,1,0,0,13,10,0,1,47,4706
13,8,1,,25,33,4,4,5,1,0,1,2,10,1,0,0,13,10,1,1,43,4308
12,6,1,0,56,2,1,0,,,,,,11,0,1,0,13,10,0,1,15,1506
5,7,1,1,2,23,1,0,,,,,,5,1,0,0,13,10,0,1,86,1.41e+09
12,9,1,0,40,30,1,3,,,,,,5,0,1,1,13,10,0,0,22,2209
13,8,1,,54,8,3,0,6,0,1,1,2,11,0,1,0,13,10,1,0,24,2408
9,6,1,1,20,24,1,3,,,,,,5,1,0,0,13,10,1,1,43,4306
12,6,1,1,33,38,1,2,,,,,,4,1,1,0,13,10,1,1,45,4506
11,5,1,0,27,8,1,1,,,,,,8,0,0,0,13,8,1,0,21,2105
12,6,1,0,31,39,0,4,,,,,,7,0,1,1,13,10,1,0,20,2006
11,5,1,0,37,28,1,0,,,,,,6,0,1,1,13,10,0,1,22,2205
11,6,1,1,31,37,2,2,,,,,,9,1,1,1,13,10,0,0,4,406
8,9,1,0,19,19,0,4,,,,,,2,0,1,0,13,10,1,0,10,1009
11,5,1,1,21,37,0,2,,,,,,4,1,0,0,13,10,0,1,47,4705
10,9,1,0,36,24,1,1,,,,,,5,1,1,1,13,10,1,0,48,4809
7,9,1,1,20,13,2,4,,,,,,9,0,0,1,13,10,1,0,25,2509
3,6,1,1,12,3,1,3,,,,,,2,0,1,0,13,10,1,1,24,2406
2,8,1,0,5,4,1,1,,,,,,1,1,0,1,13,10,0,0,94,6.08e+08
8,5,1,0,17,22,0,0,,,,,,2,1,1,0,13,10,0,0,32,3205
2,8,1,1,10,4,0,2,,,,,,1,0,0,1,13,10,0,1,39,3908
2,9,1,1,5,5,0,3,,,,,,0,1,0,1,13,10,1,0,92,8.09e+08
2,9,1,0,6,6,0,2,,,,,,0,0,1,1,13,10,1,0,20,2009
6,6,1,1,17,18,0,3,,,,,,2,0,1,1,13,10,0,1,9,906
2,5,1,0,9,2,1,4,,,,,,2,0,1,0,13,10,0,1,42,4205
8,8,1,1,17,29,0,4,,,,,,2,1,0,0,13,10,0,0,47,4708
11,5,1,0,53,13,1,2,,,,,,9,0,0,1,13,10,0,1,39,3905
9,8,1,0,31,28,0,1,,,,,,5,0,0,1,13,10,1,0,40,4008
5,9,1,1,16,13,0,2,,,,,,1,0,1,1,13,10,0,0,22,2209
5,5,1,0,15,16,0,4,,,,,,1,1,1,0,13,10,1,1,45,4505
4,7,1,0,18,7,1,3,,,,,,2,0,0,1,13,10,0,0,39,3907
4,6,1,1,13,12,0,2,,,,,,1,1,0,1,13,10,0,0,36,3606
9,6,1,1,34,19,1,2,,,,,,7,0,0,0,13,10,1,1,41,4106
10,8,1,0,26,32,0,3,,,,,,6,0,1,1,13,10,0,0,9,908
10,9,1,0,25,30,0,2,,,,,,4,1,0,1,13,10,1,1,46,4609
6,7,1,0,19,12,0,3,,,,,,5,0,0,1,13,10,1,0,25,2507
10,6,1,0,31,20,1,3,,,,,,3,1,1,1,13,10,1,1,26,2606
9,5,1,1,27,26,0,3,,,,,,8,0,0,1,13,10,1,0,44,4405
8,9,1,0,29,24,1,0,,,,,,7,0,0,1,13,10,0,1,90,1.01e+09
6,6,1,1,22,20,2,2,,,,,,7,0,0,1,13,10,1,0,40,4006
9,5,1,0,26,27,1,3,,,,,,4,1,1,0,13,10,1,1,45,4505
5,8,1,1,14,12,2,0,,,,,,7,1,1,1,13,10,1,1,26,2608
8,8,1,0,24,25,1,4,,,,,,4,1,1,0,13,10,1,0,45,4508
4,9,1,1,9,12,0,2,,,,,,1,1,1,0,13,10,1,0,19,1909
10,7,1,1,35,32,2,3,,,,,,9,0,0,1,13,10,1,0,40,4007
10,8,1,1,33,33,0,2,,,,,,6,1,1,1,13,10,0,0,8,808
8,9,1,1,22,27,0,2,,,,,,7,1,0,1,13,10,0,1,36,3609
10,8,1,1,35,32,0,4,,,,,,5,0,0,1,13,10,1,0,40,4008
3,7,1,0,14,5,1,3,,,,,,3,0,0,0,13,10,0,0,89,1.11e+09
2,5,1,1,5,6,1,3,,,,,,2,0,1,0,13,10,1,0,10,1005
8,9,1,1,2,38,1,4,,,,,,8,1,0,0,13,10,0,0,86,1.41e+09
10,9,1,1,32,28,0,1,,,,,,6,1,0,1,13,10,0,1,94,6.09e+08
4,5,1,1,1,17,1,0,,,,,,2,1,1,0,13,10,0,0,30,3005
10,8,1,0,37,22,0,0,,,,,,5,0,0,0,13,10,1,0,41,4108
6,6,1,0,26,2,1,4,,,,,,4,0,1,0,13,10,0,0,42,4206
3,9,1,1,1,12,0,1,,,,,,2,1,1,0,13,10,0,1,30,3009
8,8,1,0,30,15,0,1,,,,,,5,0,0,0,13,10,1,0,41,4108
10,8,1,0,28,33,1,0,,,,,,9,1,1,1,13,10,0,1,4,408
12,7,1,0,44,36,1,0,,,,,,7,0,0,1,13,10,0,1,90,1.01e+09
6,6,1,0,19,15,1,0,,,,,,6,0,0,1,13,10,1,0,44,4406
1,7,1,0,2,2,0,1,,,,,,0,1,0,0,13,10,1,1,43,4307
4,9,1,0,13,9,1,1,,,,,,3,0,0,1,13,10,1,0,44,4409
2,5,1,0,7,6,1,0,,,,,,3,1,1,1,13,10,1,0,26,2605
10,6,1,0,45,7,1,2,,,,,,7,0,1,0,13,10,1,1,24,2406
